Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
ENSRNOG00000005376	4	97531083	97537086	ENSMMUG00000047152	3	81087000	81087617	ortholog_one2many	89.7561	89.7561	0		0.052	0.5768	0
ENSRNOG00000005376	4	97531083	97537086	ENSMMUG00000039047	17	56615651	56616268	ortholog_one2many	91.7073	91.7073	0		0.0396	0.5678	0
ENSRNOG00000021497	13	95081390	95348913	ENSMMUG00000019995	1	219932488	220182440	ortholog_one2one	97.4684	97.0588	100	100.00	0.0145	0.3465	1
ENSRNOG00000046133	11	39435291	39448503	ENSMMUG00000001133	3	7170785	7228712	ortholog_one2many	95.3271	44.1558	0		0.0221	0.6288	0
ENSRNOG00000007053	10	31532250	31536405	ENSMMUG00000010993	6	155290074	155295515	ortholog_one2one	96.1373	96.5517	100	50.00	0.0081	0.4437	1
ENSRNOG00000047787	15	28834840	28835796	ENSMMUG00000002816	7	82895198	82896142	ortholog_one2many	88.0503	89.172	75	50.00	0.0595	0.4491	1
ENSRNOG00000039596	18	28441827	28444880												
ENSRNOG00000010098	6	102075632	102095201	ENSMMUG00000021420	7	129527030	129554417	ortholog_one2one	93.2011	93.2011	100	100.00	0.0307	0.4736	1
ENSRNOG00000002460	13	27449934	27463010	ENSMMUG00000016617	18	53484635	53497325	ortholog_one2one	67.3077	67.7966	100	64.72	0.2133	0.8516	1
ENSRNOG00000039656	10	13630097	13716931												
ENSRNOG00000021027	1	101687855	101692846	ENSMMUG00000022160	19	43997452	44005210	ortholog_one2one	91.6923	68.3486	100	100.00	0.0438	0.6327	1
ENSRNOG00000042653	10	109278712	109280863	ENSMMUG00000037732	16	75092893	75094520	ortholog_one2one	74.3243	74.3243	100	100.00	0.1555	70.2152	1
ENSRNOG00000021472	3	44068057	44086022	ENSMMUG00000038413	12	44079399	44083814	ortholog_one2one	63.4752	63.0282	75	27.67	0.2409	0.9341	1
ENSRNOG00000018111	3	161425988	161462879	ENSMMUG00000016553	10	18438845	18477548	ortholog_one2one	94.7322	95.1499	75	100.00	0.029	0.6091	1
ENSRNOG00000055925	7	122979021	123027150	ENSMMUG00000005219	10	83391081	83433433	ortholog_one2one	95.5193	95.91	100	100.00	0.0176	0.587	1
ENSRNOG00000048741	13	100045343	100066069	ENSMMUG00000039010	1	140902918	141415946	ortholog_one2one	78.3333	8.45894	25	20.74	0.1338	0.917	0
ENSRNOG00000053603	7	139781784	139784444	ENSMMUG00000047846	11	46433905	46434836	ortholog_one2many	60.6742	78.8321	100	50.00	0.1121	0.6622	1
ENSRNOG00000061459	15	35843533	35844465												
ENSRNOG00000013919	8	49077053	49097686	ENSMMUG00000014455	14	111398147	111421571	ortholog_one2one	95.0166	80.5634	100	93.83	0.0278	0.6166	1
ENSRNOG00000017758	2	189400696	189413608	ENSMMUG00000010808	1	128817958	128833145	ortholog_one2one	96.0474	96.0474	100	50.00	0.019	0.4855	1
ENSRNOG00000003625	13	44957014	44990535	ENSMMUG00000012248	12	21237059	21280111	ortholog_one2one	90.1186	89.7638	75	100.00	0.0522	0.5269	1
ENSRNOG00000050162	5	137546860	137547798												
ENSRNOG00000007099	5	147335242	147375009	ENSMMUG00000000308	1	31900231	31944205	ortholog_one2one	70.9596	68.8726	100	100.00	0.1672	0.3958	1
ENSRNOG00000031529	1	83511167	83584589												
ENSRNOG00000003755	19	24545318	24576798	ENSMMUG00000022355	5	140455496	140488570	ortholog_one2one	80.1964	80.3279	75	91.24	0.1115	1.0459	1
ENSRNOG00000001250	12	16118634	16126953	ENSMMUG00000016074	3	36521017	36537498	ortholog_one2one	87.3016	77.1028	100	79.10	0.0588	1.276	1
ENSRNOG00000008674	3	81867438	81911197	ENSMMUG00000015106	14	20811721	20941341	ortholog_one2one	94.6246	94.2226	100	76.49	0.026	0.8446	1
ENSRNOG00000015522	17	24654902	24670457	ENSMMUG00000006186	4	10551178	10573979	ortholog_one2one	97.2158	95.4442	50	77.42	0.0191	0.3353	1
ENSRNOG00000018478	17	88963981	89167018	ENSMMUG00000012229	9	26056227	26325262	ortholog_one2one	81.8014	81.7006	50	96.47	0.0992	0.5369	1
ENSRNOG00000048452	17	54808184	54808483	ENSMMUG00000044309	13	108862305	108862916	ortholog_many2many	70	37.6344	0		0.2006	0.5799	0
ENSRNOG00000048452	17	54808184	54808483	ENSMMUG00000047459	13	108891930	108893664	ortholog_many2many	69	45.098	0		0.213	0.6468	0
ENSRNOG00000050569	1	170915109	170916059												
ENSRNOG00000006800	5	64848658	64850427	ENSMMUG00000023797	15	38088983	38100820	ortholog_one2one	98.263	98.263	100	50.00	0.0081	0.6201	1
ENSRNOG00000007080	5	79001459	79008363	ENSMMUG00000008561	15	25312145	25319993	ortholog_one2one	59.2593	74.8538	100	76.74	0.1534	0.6104	1
ENSRNOG00000020105	9	98490608	98500867	ENSMMUG00000018487	12	120869856	120885428	ortholog_one2one	88.4682	88.9273	100	50.00	0.0556	1.1964	1
ENSRNOG00000051942	4	5848722	5904780												
ENSRNOG00000019087	9	102862890	102881038	ENSMMUG00000014863	6	97689222	97733373	ortholog_one2one	68.75	69.4737	50	77.03	0.1913	0.5629	1
ENSRNOG00000015421	2	189760747	189765415	ENSMMUG00000019487	1	128369502	128374432	ortholog_one2one	85.7571	72.8662	100	100.00	0.0847	0.6735	1
ENSRNOG00000047422	3	2991285	2993556												
ENSRNOG00000027582	1	211423022	211438531	ENSMMUG00000022363	9	128387804	128407333	ortholog_one2one	91.6084	92.5795	100	100.00	0.0366	0.9211	1
ENSRNOG00000009125	15	83466428	83494423	ENSMMUG00000000787	17	53880121	53916217	ortholog_one2one	86.0488	92.0668	100	78.14	0.0406	0.5107	1
ENSRNOG00000029651	7	70980422	71072689	ENSMMUG00000040703	11	55690181	55698997	ortholog_many2many	71.2934	71.2934	0	8.85	0.1786	0.7096	0
ENSRNOG00000029651	7	70980422	71072689	ENSMMUG00000003763	11	55729084	55740862	ortholog_many2many	55.205	61.6197	25	50.00	0.303	1.0846	0
ENSRNOG00000004103	6	80142122	80153231	ENSMMUG00000021027	7	100602557	100624863	ortholog_one2one	96.2025	80	100	0.00	0.0207	0.2705	1
ENSRNOG00000017729	18	63394900	63409600	ENSMMUG00000031508	2	165986710	165987504	ortholog_one2one	83.7121	83.7121	0	0.00	0.0941	0.7381	0
ENSRNOG00000005418	10	11724032	11757681	ENSMMUG00000021868	20	3240848	3300460	ortholog_one2one	84.136	91.2442	100	99.03	0.0447	0.807	1
ENSRNOG00000010894	3	2474972	2475800												
ENSRNOG00000013828	1	213613513	213635546	ENSMMUG00000008490	14	27778	48643	ortholog_one2one	63.125	58.046	100	72.44	0.1353	0.5967	1
ENSRNOG00000028958	16	16949232	16950239	ENSMMUG00000013435	X	46597832	46598840	ortholog_many2many	74.0299	82.1192	0		0.095	0.5449	0
ENSRNOG00000028958	16	16949232	16950239	ENSMMUG00000012016	13	99967341	99968275	ortholog_many2many	71.9403	81.9728	0		0.0941	0.5608	0
ENSRNOG00000028958	16	16949232	16950239	ENSMMUG00000011266	4	78196700	78197704	ortholog_many2many	73.4328	75.9259	0		0.1366	0.6465	0
ENSRNOG00000014426	18	47500330	47577819												
ENSRNOG00000058681	9	44351951	44456554	ENSMMUG00000043786	13	94251141	94348250	ortholog_one2one	81.0888	86.5443	100	89.82	0.0924	0.8035	1
ENSRNOG00000021789	17	32973695	32990440												
ENSRNOG00000055426	5	150483134	150484207	ENSMMUG00000006559	1	27542164	27544230	ortholog_one2one	37.3832	76.1905	100		0.1175	0.61	0
ENSRNOG00000020949	1	101541266	101551059	ENSMMUG00000028736	19	44175296	44240619	ortholog_one2one	77.7778	80.1527	100	100.00	0.1285	0.7342	1
ENSRNOG00000009782	5	118541979	118724581	ENSMMUG00000020048	1	63195629	63241596	ortholog_one2one	49.0446	73.8609	100	96.37	0.1133	0.59	0
ENSRNOG00000006751	15	12407524	12416105	ENSMMUG00000001509	2	78049051	78061761	ortholog_one2one	97.6864	85.9728	50	79.93	0.0108	0.5184	1
ENSRNOG00000016196	9	118586179	119158196	ENSMMUG00000048152	18	5590152	5659849	ortholog_one2one	38.4073	86.3946	100	85.62	0.0786	1.3319	0
ENSRNOG00000012402	15	47322076	47338976	ENSMMUG00000010179	8	9079415	9136842	ortholog_one2one	68.7919	69.7279	100	100.00	0.1893	1.2268	1
ENSRNOG00000018441	3	151006531	151032302	ENSMMUG00000017931	10	29259328	29290164	ortholog_one2one	94.5619	94.5619	100	100.00	0.0282	0.5051	1
ENSRNOG00000014415	19	51985170	51989544	ENSMMUG00000020115	20	68506894	68511912	ortholog_one2one	88.1579	88.1579	100	50.00	0.0557	1.5108	1
ENSRNOG00000007336	6	99817431	99831576												
ENSRNOG00000005407	4	72480540	72481472	ENSMMUG00000013317	3	175092181	175093103	ortholog_one2one	72.9032	80.1418	100		0.1181	0.6633	1
ENSRNOG00000023081	1	39708717	39710314												
ENSRNOG00000020571	10	15661608	15668022	ENSMMUG00000000589	20	34806	42003	ortholog_one2one	62.614	72.5352	100	100.00	0.1636	0.7202	1
ENSRNOG00000025998	20	48927914	48969499	ENSMMUG00000008120	4	103572103	103787491	ortholog_one2one	89.1549	29.7183	100	62.42	0.0561	0.6857	0
ENSRNOG00000010899	8	111908614	111965889	ENSMMUG00000019857	2	168501227	168567840	ortholog_one2one	85.3365	85.5422	100	50.00	0.0818	0.5683	1
ENSRNOG00000000702	12	48628278	48656096	ENSMMUG00000017124	11	108428249	108465008	ortholog_one2one	86.7708	84.9134	100	91.06	0.0708	0.8779	1
ENSRNOG00000061777	AABR07024203.1	27105	49934	ENSMMUG00000048316	16	29500116	29508216	ortholog_one2many	44.4266	68.059	50	81.99	0.195	0.523	0
ENSRNOG00000005642	7	60128508	60210518	ENSMMUG00000010819	11	68317600	68340036	ortholog_one2one	95.3578	94.4444	100	60.00	0.0219	0.4019	1
ENSRNOG00000000701	12	48621454	48627297	ENSMMUG00000017126	11	108466144	108474465	ortholog_one2one	97.6048	97.6048	100	100.00	0.0116	0.5746	1
ENSRNOG00000021729	4	51482170	51586881	ENSMMUG00000011536	3	149489137	149570133	ortholog_one2one	68.2279	68.2279	100	50.00	0.2059	0.8018	1
ENSRNOG00000050002	9	64434904	64436664	ENSMMUG00000023810	2	148717275	148719056	ortholog_one2many	87.372	86.3406	25	5.18	0.0691	0.65	0
ENSRNOG00000056747	14	46523589	46523999												
ENSRNOG00000053599	2	195996521	196041497	ENSMMUG00000020925	1	125907667	125963486	ortholog_one2one	93.1915	93.0595	50	100.00	0.0323	0.3938	1
ENSRNOG00000042522	7	123573930	123578551	ENSMMUG00000013062	10	84178974	84183354	ortholog_one2one	80.3089	80.3089	100	50.00	0.1117	0.6186	1
ENSRNOG00000048642	4	170117014	170117325	ENSMMUG00000047425	4	27542842	27543153	ortholog_one2one	100	100	0		0	0	0
ENSRNOG00000055705	KL568473.1	279960	399184												
ENSRNOG00000028440	3	171878143	171957996	ENSMMUG00000015528	10	5885465	5935559	ortholog_one2one	57.8811	45.0704	50	83.17	0.3061	1.4472	0
ENSRNOG00000009812	1	174948913	175420160	ENSMMUG00000009205	14	56190971	56708553	ortholog_one2one	92.6616	91.5089	100	100.00	0.0313	0.4257	1
ENSRNOG00000050013	7	9426559	9427506												
ENSRNOG00000046643	12	19074583	19114399	ENSMMUG00000022490	3	125336301	125377444	ortholog_many2many	64.8111	65.3307	25		0.2265	0.5908	0
ENSRNOG00000046643	12	19074583	19114399	ENSMMUG00000022730	3	125133432	125169303	ortholog_many2many	71.7694	67.8571	25	50.00	0.1854	0.5858	0
ENSRNOG00000046643	12	19074583	19114399	ENSMMUG00000041926	3	125092064	125119253	ortholog_many2many	73.5586	73.5586	25	50.00	0.1657	0.5522	0
ENSRNOG00000046643	12	19074583	19114399	ENSMMUG00000043107	3	125264300	125294493	ortholog_many2many	73.7575	73.7575	50	50.00	0.1654	0.5523	0
ENSRNOG00000032101	11	54762654	55044581	ENSMMUG00000013885	2	30045298	30209079	ortholog_one2one	65.4128	64.2051	75	100.00	0.2448	0.6935	1
ENSRNOG00000002436	10	77755216	77783779	ENSMMUG00000022628	16	34258139	34288725	ortholog_one2one	97.0588	97.0588	100	66.26	0.0253	0.5802	1
ENSRNOG00000017648	AABR07024031.1	18673	58717												
ENSRNOG00000050630	8	45561390	45562574	ENSMMUG00000013435	X	46597832	46598840	ortholog_many2many	75.976	83.7748	0		0.0804	0.5256	0
ENSRNOG00000050630	8	45561390	45562574	ENSMMUG00000012016	13	99967341	99968275	ortholog_many2many	74.7748	84.6939	0		0.0728	0.5916	0
ENSRNOG00000050630	8	45561390	45562574	ENSMMUG00000011266	4	78196700	78197704	ortholog_many2many	76.8769	79.0123	0		0.1134	0.5966	0
ENSRNOG00000030825	3	74574075	74575010												
ENSRNOG00000018053	18	59941992	59975192	ENSMMUG00000022568	18	47005387	47041523	ortholog_one2one	88.3886	88.1797	100	90.95	0.0603	0.4249	1
ENSRNOG00000006268	5	106865192	106865746	ENSMMUG00000019067	15	62862968	62863531	ortholog_one2one	50	49.1979	100	0.00	0.3919	0.8046	0
ENSRNOG00000033090	6	21203502	21600451	ENSMMUG00000021436	13	33404704	33849971	ortholog_one2one	89.8949	89.8949	100	99.94	0.0489	0.4967	1
ENSRNOG00000004564	7	45056399	45185690												
ENSRNOG00000048426	20	8486265	8486624												
ENSRNOG00000060292	KL567939.1	85825	87504	ENSMMUG00000013458	3	81013072	81016697	ortholog_one2many	91.2664	90.8696	100	100.00	0.0382	0.4045	1
ENSRNOG00000009990	2	263864331	263877821	ENSMMUG00000017312	1	70941754	70957491	ortholog_one2one	86.1446	87.1951	100	98.80	0.0618	0.4495	1
ENSRNOG00000014475	5	78222504	78249358	ENSMMUG00000011197	15	26142130	26181051	ortholog_one2one	89.8396	88.4211	100	54.89	0.0463	0.3448	1
ENSRNOG00000006118	7	77156006	77162148	ENSMMUG00000018815	8	101365584	101374498	ortholog_one2one	84.375	84.375	100	50.00	0.0901	0.5716	1
ENSRNOG00000032419	7	130357643	130359448												
ENSRNOG00000049724	10	110800864	110863021	ENSMMUG00000001110	16	76872732	77018885	ortholog_one2one	83.1933	69.8824	75	99.26	0.0976	0.8903	1
ENSRNOG00000005243	7	73270455	73298239												
ENSRNOG00000030932	1	88350361	88361851	ENSMMUG00000021686	19	32253423	32326369	ortholog_one2many	84.4311	79.3621	50	0.00	0.0821	1.3081	0
ENSRNOG00000010035	3	75265525	75266475												
ENSRNOG00000021285	7	126775516	126913585	ENSMMUG00000020993	10	88562346	88748483	ortholog_one2one	83.2908	76.1	100	99.90	0.0842	1.0965	1
ENSRNOG00000032919	8	131998778	132009981	ENSMMUG00000031705	2	97927098	97940330	ortholog_one2one	83.7786	83.3017	100		0.0907	0.4744	1
ENSRNOG00000026518	14	44889287	44918373	ENSMMUG00000002419	5	38612587	38665098	ortholog_one2one	55.873	62.8571	100	71.56	0.2546	0.489	1
ENSRNOG00000056156	5	153122781	153184940	ENSMMUG00000018014	1	24191700	24258913	ortholog_one2one	98.6446	98.6446	100	100.00	0.0064	0.3592	1
ENSRNOG00000019383	7	123043503	123058604	ENSMMUG00000005221	10	83444145	83470935	ortholog_one2one	86.4615	92.1311	75	100.00	0.043	0.6952	1
ENSRNOG00000001299	12	17488487	17522534	ENSMMUG00000017056	3	34737842	34795015	ortholog_one2one	66.2295	65.0215	100	100.00	0.216	0.7612	1
ENSRNOG00000011148	2	156011002	156014527	ENSMMUG00000048391	2	75558479	75559036	ortholog_one2many	96.9697	34.5946	0	50.00	0.0157	0.2607	0
ENSRNOG00000011148	2	156011002	156014527	ENSMMUG00000016970	2	143623415	143635482	ortholog_one2many	98.4848	34.0314	25	69.03	0.008	0.2819	0
ENSRNOG00000008144	10	39109522	39116531	ENSMMUG00000008100	6	130172578	130180120	ortholog_one2one	85.6707	86.4615	100	100.00	0.0704	0.6002	1
ENSRNOG00000046844	4	170079779	170080456	ENSMMUG00000019298	11	15479369	15489036	ortholog_one2many	82.2222	82.2222	25	50.00	0.1046	0.7531	0
ENSRNOG00000012822	4	45105280	45106267	ENSMMUG00000029880	6	101262864	101263334	ortholog_one2one	65.8031	81.4103	0		0.1206	0.6179	0
ENSRNOG00000008137	13	48893412	48927483	ENSMMUG00000004109	1	161047274	161057432	ortholog_one2one	88.6021	73.703	100	100.00	0.0581	0.7502	1
ENSRNOG00000029377	8	63119395	63119607												
ENSRNOG00000015205	18	81694808	81726821	ENSMMUG00000013607	18	64412996	64452261	ortholog_one2many	82.8358	80.4348	100	0.00	0.0952	0.7301	1
ENSRNOG00000015205	18	81694808	81726821	ENSMMUG00000043588	1	159180224	159180721	ortholog_one2many	76.1194	65.3846	0		0.0882	0.5116	0
ENSRNOG00000033479	18	30587872	30590789	ENSMMUG00000042697	6	138992698	138995599	ortholog_one2one	73.0515	69.4724	100		0.1642	0.6448	1
ENSRNOG00000031811	3	73425801	73426760												
ENSRNOG00000033613	10	97505135	97505503	ENSMMUG00000009108	6	152304851	152305200	ortholog_one2many	72.9508	82.4074	0	0.00	0.0871	1.29	0
ENSRNOG00000046261	8	23142734	23148396	ENSMMUG00000002974	19	11623467	11626939	ortholog_one2one	84.1791	86.7692	75	100.00	0.0727	1.041	1
ENSRNOG00000009008	8	58272098	58293102	ENSMMUG00000014906	14	100846047	100880189	ortholog_one2one	96.3134	96.3134	100	0.00	0.0198	0.312	1
ENSRNOG00000053084	1	100891866	100896807	ENSMMUG00000011614	19	45236101	45242733	ortholog_one2one	84.0964	83.4928	100	50.00	0.0808	0.7966	1
ENSRNOG00000017409	9	82033543	82047166												
ENSRNOG00000019211	2	206219419	206222248	ENSMMUG00000021536	1	115026834	115029599	ortholog_one2one	92.5837	95.3202	100	100.00	0.0228	0.4811	1
ENSRNOG00000048262	20	1012054	1012992												
ENSRNOG00000057703	14	84968130	84978255												
ENSRNOG00000018404	19	43193257	43215281	ENSMMUG00000021653	20	54436655	54478813	ortholog_one2one	95.1446	93.9796	100	54.40	0.0245	0.5585	1
ENSRNOG00000026080	20	47911018	47912968												
ENSRNOG00000014039	2	150211898	150212848	ENSMMUG00000047844	2	138728974	138740260	ortholog_one2one	75	72.9231	75	50.00	0.1741	0.9885	1
ENSRNOG00000046602	1	214664537	214693043												
ENSRNOG00000021223	3	122976104	123084863	ENSMMUG00000005878	10	35702009	35872049	ortholog_one2one	94.1029	88.7574	100	100.00	0.0279	0.3587	1
ENSRNOG00000012443	5	127505614	127523089	ENSMMUG00000007606	1	52838808	52856196	ortholog_one2one	83.7386	83.7386	100	94.66	0.0826	0.503	1
ENSRNOG00000030613	8	20979896	20980894	ENSMMUG00000020967	19	9289366	9290356	ortholog_one2many	66.8675	70.2532	50	0.00	0.2065	0.7646	0
ENSRNOG00000013064	5	127404450	127476641	ENSMMUG00000007612	1	52889920	52969985	ortholog_one2one	83.0011	80.5499	100	100.00	0.0638	0.5837	1
ENSRNOG00000026589	8	25582938	25669394	ENSMMUG00000048388	3	73503291	73593828	ortholog_one2one	81.9035	87.6614	50	92.31	0.0682	0.6768	1
ENSRNOG00000030104	2	154672590	154763094												
ENSRNOG00000016795	3	2806777	2832697	ENSMMUG00000005042	15	1445943	1480855	ortholog_one2one	74.145	68.6945	100	84.57	0.1663	1.0514	1
ENSRNOG00000018168	9	16647598	16661464	ENSMMUG00000011668	4	44074977	44094735	ortholog_one2one	95.4766	92.7786	75	100.00	0.0231	0.6484	1
ENSRNOG00000047473	2	182796728	182798704												
ENSRNOG00000024533	4	129477807	129515435	ENSMMUG00000011090	2	72908722	72947801	ortholog_one2one	80.708	86.5275	100	100.00	0.0709	0.6596	1
ENSRNOG00000020942	1	101517714	101540802	ENSMMUG00000009222	19	44241324	44272588	ortholog_one2one	76.6367	78.5526	75	100.00	0.1439	0.8256	1
ENSRNOG00000016892	16	19769968	19777414	ENSMMUG00000028849	19	17174533	17188484	ortholog_one2one	93.5897	94.5596	100	100.00	0.0225	1.1484	1
ENSRNOG00000055078	5	134508730	134526089	ENSMMUG00000019873	1	46382035	46403862	ortholog_one2one	85.91	85.91	75	50.00	0.0765	0.516	1
ENSRNOG00000048650	X	158268653	158288109	ENSMMUG00000007997	X	128340985	128395270	ortholog_one2many	97.5352	75.8904	25	19.85	0.0106	0.5082	0
ENSRNOG00000008282	3	93351619	93371656												
ENSRNOG00000005810	6	22167919	22194250	ENSMMUG00000021754	13	32720775	32762429	ortholog_one2one	75.2688	75.1953	100	99.95	0.1505	0.6417	1
ENSRNOG00000016825	1	80267725	80271001												
ENSRNOG00000031585	3	117853999	117854481	ENSMMUG00000045320	1	159918263	159919718	ortholog_one2one	57.5	57.1429	0		0.1745	0.4746	0
ENSRNOG00000046241	3	158919862	158920794												
ENSRNOG00000013808	19	37025375	37034285	ENSMMUG00000022825	20	51201202	51248466	ortholog_one2many	67.5	58.6957	50	0.00	0.2167	0.7087	0
ENSRNOG00000001417	12	22716423	22726982	ENSMMUG00000006949	3	126617324	126629768	ortholog_one2one	90.4184	91.0326	100	100.00	0.0451	0.8913	1
ENSRNOG00000046340	3	77482396	77483322												
ENSRNOG00000030294	6	6619076	6674554	ENSMMUG00000016277	13	42800589	42959845	ortholog_one2one	89.6061	82.6438	50	93.22	0.0542	0.4421	1
ENSRNOG00000051905	4	45292437	45332420	ENSMMUG00000047811	3	142912581	142962629	ortholog_one2one	96.6667	96.6667	75	100.00	0.0155	0.3784	1
ENSRNOG00000047639	3	76255179	76256129												
ENSRNOG00000018709	14	83510278	83528898	ENSMMUG00000013911	10	73203821	73223682	ortholog_one2one	89.0796	98.7889	100	81.30	0.0055	0.4735	1
ENSRNOG00000007608	4	50309281	50312608	ENSMMUG00000021542	3	148266749	148275677	ortholog_one2one	93.4737	93.4737	100	100.00	0.0301	0.452	1
ENSRNOG00000024237	15	87704340	87820779	ENSMMUG00000000048	17	58862873	58972102	ortholog_one2one	67.8571	63.5098	50	100.00	0.1994	0.6234	1
ENSRNOG00000008452	3	117938500	117940219												
ENSRNOG00000025310	12	22259713	22260754	ENSMMUG00000008581	3	126121151	126135897	ortholog_one2one	95.7143	95.7143	100	100.00	0.0188	0.7405	1
ENSRNOG00000056216	1	277190964	277242774	ENSMMUG00000001217	9	109581413	109632876	ortholog_one2one	78.2178	62.8647	100	99.99	0.1237	0.9536	1
ENSRNOG00000008003	3	21363285	21364268												
ENSRNOG00000016088	19	56024903	56032605	ENSMMUG00000002503	20	74551066	74564685	ortholog_one2one	83.5135	85.5956	100	100.00	0.0965	1.4331	1
ENSRNOG00000013368	9	1782536	1984654	ENSMMUG00000023775	2	173539183	173733854	ortholog_one2one	97.7023	86.7791	25	0.00	0.0105	0.487	0
ENSRNOG00000012952	4	126617244	126644895	ENSMMUG00000001531	2	75590614	75715220	ortholog_one2one	78.3728	71.4554	75	100.00	0.0927	0.6512	1
ENSRNOG00000015641	19	37245270	37250919	ENSMMUG00000020254	20	51461335	51466569	ortholog_one2one	66.3526	80.5556	100	100.00	0.1188	0.6867	1
ENSRNOG00000046323	20	11643837	11644166												
ENSRNOG00000049173	2	193051610	193063357												
ENSRNOG00000024136	2	22023052	22059149	ENSMMUG00000019459	6	77227849	77280039	ortholog_one2one	85.1449	85.1449	75	100.00	0.0908	0.7489	1
ENSRNOG00000061527	14	86148928	86190659	ENSMMUG00000002427	3	64594822	64644396	ortholog_one2one	79.7189	85.1931	100	7.47	0.0893	1.7312	1
