Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
ENSRNOG00000033531	4	15710417	16130848	ENSGGOG00000027366	7	95895909	96388047	ortholog_one2one	95.4212	94.4696	100	79.08	0.0202	0.501	1
ENSRNOG00000016316	4	120825699	120840111	ENSGGOG00000014866	3	129414721	129438474	ortholog_one2one	95.5801	95.6858	100	0.00	0.0203	1.251	1
ENSRNOG00000053347	1	13384156	13395370	ENSGGOG00000013371	6	141343063	141363709	ortholog_one2one	90.2174	60.5839	75	100.00	0.0451	0.7457	1
ENSRNOG00000033202	4	117256770	117268178	ENSGGOG00000007779	2A	33573397	33588940	ortholog_one2one	83.2184	86.2932	100	100.00	0.0865	0.8588	1
ENSRNOG00000021003	1	221484316	221486633	ENSGGOG00000024890	11	64229464	64233541	ortholog_one2one	60.1874	73.639	100	100.00	0.1683	0.9454	1
ENSRNOG00000031536	3	145032200	145199356	ENSGGOG00000000617	20	24860861	24987382	ortholog_one2one	91.4729	91.4729	75	92.88	0.0377	0.6543	1
ENSRNOG00000006418	3	153210829	153250641	ENSGGOG00000011336	20	35590727	35646671	ortholog_one2one	73.2258	72.524	100	100.00	0.1654	0.8554	1
ENSRNOG00000056595	7	6802365	6803318												
ENSRNOG00000036839	7	144865608	144871585	ENSGGOG00000003040	12	31868253	31875758	ortholog_one2one	99.375	99.375	75		0.0029	0.348	1
ENSRNOG00000024793	1	162320730	162325013	ENSGGOG00000010076	11	77203020	77203802	ortholog_one2one	92.0863	98.4615	100	100.00	0.0067	0.7724	1
ENSRNOG00000025454	7	76750050	76780817	ENSGGOG00000003053	8	103151082	103196992	ortholog_one2many	84.9003	93.7107	100	100.00	0.0301	0.3938	1
ENSRNOG00000025454	7	76750050	76780817	ENSGGOG00000040864	8	103170233	103179965	ortholog_one2many	32.4786	96.6102	25		0.0162	0.309	0
ENSRNOG00000018949	9	17061190	17065600	ENSGGOG00000008606	6	44268944	44275177	ortholog_one2one	91.623	91.3838	100	100.00	0.0406	0.3893	1
ENSRNOG00000049611	4	1601652	1602584												
ENSRNOG00000010518	5	101003023	101006375	ENSGGOG00000001552	9	35059645	35063364	ortholog_one2one	68.5393	68.5393	75	100.00	0.201	0.6353	1
ENSRNOG00000007884	6	50883787	50923510	ENSGGOG00000016205	7	106442302	106499967	ortholog_one2one	79.2531	57.8788	100	84.25	0.1286	0.5859	1
ENSRNOG00000012480	8	104724743	104790639	ENSGGOG00000001732	3	143344541	143379066	ortholog_one2one	89.1667	89.1667	100	77.73	0.0616	0.713	1
ENSRNOG00000045993	2	115272156	115273088												
ENSRNOG00000012067	1	229003961	229019527	ENSGGOG00000024259	11	58282877	58295028	ortholog_one2one	56.2295	56.1375	0	100.00	0.3267	0.5733	1
ENSRNOG00000046097	X	147472247	147472677												
ENSRNOG00000004328	7	94795214	94995809	ENSGGOG00000004394	8	121102856	121280818	ortholog_one2one	97.7995	97.7995	100	96.74	0.0108	0.6077	1
ENSRNOG00000043381	10	107197989	107281235	ENSGGOG00000010087	5	4265379	4327024	ortholog_one2one	96.9773	96.4912	100	100.00	0.0089	0.7221	1
ENSRNOG00000008351	15	51834703	51839341	ENSGGOG00000002421	8	21717942	21722291	ortholog_one2one	60.7143	50.3417	100	100.00	0.2718	0.6952	1
ENSRNOG00000047004	3	122928964	122929836												
ENSRNOG00000000129	5	58359498	58383070	ENSGGOG00000000397	9	14470014	14494986	ortholog_one2one	90.3581	82	100	69.01	0.0488	0.439	1
ENSRNOG00000027253	18	30895831	30898245												
ENSRNOG00000027103	18	36892403	36893797	ENSGGOG00000012302	5	130089659	130090918	ortholog_one2one	77.9097	78.2816	100	100.00	0.1378	0.3732	1
ENSRNOG00000004466	3	170354141	170362513	ENSGGOG00000043075	20	55347196	55357059	ortholog_one2many	77.8947	77.0833	100		0.1236	1.2946	1
ENSRNOG00000004466	3	170354141	170362513	ENSGGOG00000024380	10	93492133	93492806	ortholog_one2many	65.2632	57.4074	0		0.1723	1.2181	0
ENSRNOG00000025354	1	86972244	86983514	ENSGGOG00000027782	19	38391182	38400140	ortholog_one2one	67.0775	67.3145	100	64.98	0.2186	0.6841	1
ENSRNOG00000017277	1	190997029	191007503	ENSGGOG00000028076	16	21875324	21886960	ortholog_one2one	65.9664	65.1452	50	100.00	0.22	0.4616	1
ENSRNOG00000049782	14	1462358	1467264	ENSGGOG00000006490	X	1098058	1142929	ortholog_one2one	29.0576	25.6351	25		0.7254	31.9386	0
ENSRNOG00000047526	1	82089922	82097526												
ENSRNOG00000009019	4	123642210	123713464	ENSGGOG00000013384	3	14632501	14739140	ortholog_one2one	92.393	91.6667	25	99.01	0.0421	0.4074	1
ENSRNOG00000004387	7	91384187	91389598	ENSGGOG00000013203	8	117975640	118058919	ortholog_one2one	86.3454	80.2239	50	100.00	0.0682	0.733	1
ENSRNOG00000012959	9	53906073	53945473	ENSGGOG00000013842	2B	83394645	83426792	ortholog_one2many	86.8041	89.3843	100	0.00	0.0616	0.5384	1
ENSRNOG00000012959	9	53906073	53945473	ENSGGOG00000042023	X	151468354	151469863	ortholog_one2many	71.9588	84.5036	0		0.0831	0.5364	0
ENSRNOG00000060594	4	157267901	157274755												
ENSRNOG00000018461	18	56364620	56406381	ENSGGOG00000007244	5	133808405	133850384	ortholog_one2one	86.144	85.443	50	70.00	0.0739	0.7643	0
ENSRNOG00000012110	1	267417459	267463705	ENSGGOG00000000510	10	118692513	118749880	ortholog_one2one	80.7509	79.0247	100	100.00	0.1068	0.5412	1
ENSRNOG00000003777	10	57238946	57243435	ENSGGOG00000000213	17	4838096	4843244	ortholog_one2one	87.8542	88.0325	100	100.00	0.0664	1.0111	1
ENSRNOG00000040300	1	1101965	1116926												
ENSRNOG00000057358	2	137148660	137153551												
ENSRNOG00000049430	6	26587443	26599511	ENSGGOG00000022950	2A	80080524	80095491	ortholog_one2one	92.3077	88.6364	100	100.00	0.0389	0.3619	1
ENSRNOG00000046480	1	198829722	198831691	ENSGGOG00000000422	16	30666006	30669638	ortholog_many2many	58.0046	61.2745	75		0.2231	2.0269	1
ENSRNOG00000046480	1	198829722	198831691	ENSGGOG00000036888	16	30643596	30645776	ortholog_many2many	41.5313	54.2424	75		0.2636	1.7699	0
ENSRNOG00000015800	19	37260469	37264829	ENSGGOG00000011935	16	58290758	58295796	ortholog_one2one	90.9722	84.7348	100	100.00	0.0452	0.858	1
ENSRNOG00000025669	10	103737162	103793214	ENSGGOG00000003291	5	8205857	8269475	ortholog_one2one	89.7177	89.7177	100	100.00	0.0492	0.7318	1
ENSRNOG00000000373	20	25064702	25826658	ENSGGOG00000039427	10	42211998	43974063	ortholog_one2one	93.3945	56.8715	0	79.21	0.031	0.5485	1
ENSRNOG00000021177	1	222466575	222468896	ENSGGOG00000006870	11	63145532	63147554	ortholog_one2one	68.1159	68.1159	100	54.89	0.2249	0.8404	1
ENSRNOG00000013581	15	48422492	48445592	ENSGGOG00000008655	8	27817304	27870865	ortholog_one2one	97.062	97.062	100	100.00	0.0132	0.6642	1
ENSRNOG00000007315	X	128161895	128268322	ENSGGOG00000000486	X	123458476	123592160	ortholog_one2many	93.6764	94.3785	75	98.28	0.0302	0.3872	1
ENSRNOG00000000636	20	21932878	22004279	ENSGGOG00000016938	10	47784870	47868100	ortholog_one2one	72.9097	71.5928	75	97.07	0.1704	0.8029	1
ENSRNOG00000046663	13	91146876	91229066												
ENSRNOG00000009884	7	120153184	120156289	ENSGGOG00000011360	22	21280018	21284217	ortholog_one2one	91.1111	91.1111	100	100.00	0.0408	1.131	1
ENSRNOG00000045811	11	86356294	86357718												
ENSRNOG00000016216	18	24691281	24693481	ENSGGOG00000042704	2B	16651858	16652505	ortholog_one2one	78.341	79.0698	75	100.00	0.1421	1.2453	1
ENSRNOG00000027801	14	91363152	91556231	ENSGGOG00000016780	7	50615434	50775328	ortholog_one2one	67.9707	79.2023	100	100.00	0.1165	0.5361	1
ENSRNOG00000038760	15	46179787	46182308	ENSGGOG00000003692	11	70891538	70899619	ortholog_one2one	63.2911	63.2911	0	0.00	0.2462	0.7609	0
ENSRNOG00000023386	3	57286892	57300840	ENSGGOG00000012535	2B	63318319	63356908	ortholog_one2many	87.0466	74.3363	75	99.47	0.0671	0.4724	1
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000022600	10	67775252	67775590	ortholog_many2many	58.4746	61.6071	0		0.2467	0.6866	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000040138	2A	17817146	17817484	ortholog_many2many	58.4746	61.6071	25		0.2527	0.5764	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000038216	2A	17922940	17923275	ortholog_many2many	56.7797	60.3604	0		0.2238	0.6572	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000036472	2A	18091828	18092166	ortholog_many2many	58.4746	61.6071	25		0.2446	0.6267	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000037404	CABD030129493.1	13879	14217	ortholog_many2many	59.322	62.5	0		0.2342	0.739	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000043967	CABD030129458.1	19080	19418	ortholog_many2many	61.8644	65.1786	0		0.226	0.6637	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000042859	9	589832	590170	ortholog_many2many	59.322	62.5	0		0.241	0.7366	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000024296	2A	17928730	17929236	ortholog_many2many	66.1017	62.4	0		0.2475	0.4622	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000036962	2A	16962955	16963293	ortholog_many2many	59.322	62.5	25		0.2457	0.7111	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000042269	2A	16966938	16967276	ortholog_many2many	58.4746	61.6071	25		0.239	0.7133	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000043462	CABD030129458.1	37679	38029	ortholog_many2many	59.322	60.3448	0		0.2668	0.6118	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000038914	2A	17891040	17891372	ortholog_many2many	51.6949	55.4545	0		0.3374	0.5241	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000041982	2A	18062010	18062348	ortholog_many2many	58.4746	61.6071	50		0.2527	0.5764	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000040042	2A	18113276	18113891	ortholog_many2many	55.0847	67.0103	50		0.2249	0.7645	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000037106	2A	17867844	17868206	ortholog_many2many	61.0169	60	25		0.2358	0.6288	0
ENSRNOG00000061431	4	106323089	106323738	ENSGGOG00000038796	9	208777	209067	ortholog_many2many	54.2373	66.6667	0		0.2081	0.7588	0
ENSRNOG00000050510	1	220480834	220491469	ENSGGOG00000009755	11	65471463	65478362	ortholog_one2many	96.0199	89.3519	100		0.0275	0.5836	1
ENSRNOG00000050510	1	220480834	220491469	ENSGGOG00000023637	9	11818141	11820457	ortholog_one2many	82.0896	87.3016	0		0.0677	0.6209	0
ENSRNOG00000043261	17	5333145	5335346	ENSGGOG00000036417	9	63929602	63936088	ortholog_many2many	35.1964	25.4089	25		0.6533	0.9123	0
ENSRNOG00000043261	17	5333145	5335346	ENSGGOG00000036937	CABD030132597.1	1771	6159	ortholog_many2many	35.1964	25.7459	25		0.6527	0.9014	0
ENSRNOG00000043261	17	5333145	5335346	ENSGGOG00000016183	9	63975186	63981549	ortholog_many2many	35.1964	14.7843	50	0.00	0.6477	0.9525	0
ENSRNOG00000036825	7	145325004	145338152												
ENSRNOG00000031144	2	192623244	192623681												
ENSRNOG00000019522	10	15143713	15153396	ENSGGOG00000013946	16	751686	763038	ortholog_one2one	85.5042	80.1181	100	0.00	0.0767	0.8591	1
ENSRNOG00000049531	8	117280705	117291351	ENSGGOG00000014895	3	50083083	50095947	ortholog_one2one	90.9359	86.8403	100	100.00	0.0477	0.44	1
ENSRNOG00000014832	8	116012121	116045954	ENSGGOG00000014937	3	51631311	51663947	ortholog_one2one	92.1875	92.6702	100	100.00	0.0346	0.6092	1
ENSRNOG00000016377	1	256745288	256760796	ENSGGOG00000003954	10	107886316	107923912	ortholog_one2one	75.7576	74.6269	100	100.00	0.1485	0.5544	1
ENSRNOG00000028582	2	88744597	88763733												
ENSRNOG00000052145	5	107355354	107357276	ENSGGOG00000036801	9	28233205	28233946	ortholog_many2many	57.868	58.4615	50		0.3041	0.518	0
ENSRNOG00000052145	5	107355354	107357276	ENSGGOG00000026395	9	28288832	28289506	ortholog_many2many	50.7614	58.8235	25		0.2786	0.4497	0
ENSRNOG00000052145	5	107355354	107357276	ENSGGOG00000038600	9	28306095	28306849	ortholog_many2many	57.868	57.5758	0		0.3055	0.4729	0
ENSRNOG00000005502	4	27473477	27597206	ENSGGOG00000006851	7	85755471	85910550	ortholog_one2one	93.2719	93.4441	100	96.12	0.0304	0.4575	1
ENSRNOG00000053498	7	140781799	140786906	ENSGGOG00000024291	12	36819406	36826176	ortholog_one2one	82.4047	82.4047	75	100.00	0.0983	0.409	1
ENSRNOG00000011887	10	65523193	65552348	ENSGGOG00000016662	5	54850837	54881564	ortholog_one2one	94.2818	92.256	100	100.00	0.0297	0.3992	1
ENSRNOG00000049766	13	36039283	36090530	ENSGGOG00000010385	2B	8254897	8339041	ortholog_one2one	79.0179	80.4545	100	3.59	0.099	0.6677	1
ENSRNOG00000003099	X	18723341	18726732	ENSGGOG00000016984	X	57135630	57137504	ortholog_one2one	86.3636	88.3013	25	0.00	0.0588	0.4139	0
ENSRNOG00000049554	2	35178507	35179436	ENSGGOG00000038679	11	124432499	124433425	ortholog_many2many	79.288	79.5455	0		0.1257	0.539	0
ENSRNOG00000049554	2	35178507	35179436	ENSGGOG00000042510	11	124441410	124442336	ortholog_many2many	79.288	79.5455	25		0.1257	0.539	0
ENSRNOG00000059805	2	30094421	30095423												
ENSRNOG00000016419	2	247818243	247988462	ENSGGOG00000024845	4	105668336	105885218	ortholog_one2one	70.3892	66.56	50	68.63	0.066	0.5588	0
ENSRNOG00000005888	3	109969152	110021149	ENSGGOG00000008225	15	17576766	17747246	ortholog_one2one	49.0868	39.8887	100	41.99	0.369	1.2502	0
ENSRNOG00000032873	18	57916389	57920169	ENSGGOG00000001299	5	131928735	131932238	ortholog_one2one	64.0449	67.0588	75	100.00	0.2288	0.6017	1
ENSRNOG00000021245	3	123688634	123702732	ENSGGOG00000028474	16	30935314	30936282	ortholog_one2many	64.9425	72.4359	0	0.00	0.1689	0.8011	0
ENSRNOG00000021245	3	123688634	123702732	ENSGGOG00000016987	20	3596253	3612695	ortholog_one2many	91.3793	91.3793	100	100.00	0.0434	0.6347	1
ENSRNOG00000046512	13	91711995	91712936	ENSGGOG00000003857	1	138429658	138430636	ortholog_one2many	69.3291	75.0865	75		0.1381	0.7631	1
ENSRNOG00000022950	4	155437675	155440828	ENSGGOG00000040269	X	103818914	103819395	ortholog_many2many	24.6835	28.2609	0		0.7737	1.6713	0
ENSRNOG00000022950	4	155437675	155440828	ENSGGOG00000013040	12	7796994	7803238	ortholog_many2many	31.6456	31.4465	50	0.00	0.6943	1.4517	0
ENSRNOG00000011977	2	85377318	85808970	ENSGGOG00000011428	17	86312236	86648066	ortholog_one2one	90.1852	93.5639	50	74.97	0.0314	0.7012	0
ENSRNOG00000020922	1	89008117	89010256	ENSGGOG00000016841	19	35258460	35260972	ortholog_one2one	88.2716	89.375	100	100.00	0.0562	1.4506	1
ENSRNOG00000017087	5	152774855	152920343	ENSGGOG00000011458	1	25689546	25872445	ortholog_one2one	89.12	88.4127	100	61.25	0.0555	0.7941	1
ENSRNOG00000011258	5	165415136	165430054	ENSGGOG00000015360	1	10751565	10771638	ortholog_one2one	80.8759	80.758	75	86.97	0.1174	0.5321	1
ENSRNOG00000045733	5	90338795	90352755												
ENSRNOG00000005722	3	1331226	1335775	ENSGGOG00000015991	2B	1516444	1519038	ortholog_one2one	55	55.6962	75	0.00	0.3535	0.7991	1
ENSRNOG00000042995	13	73661131	73661553	ENSGGOG00000024307	4	62572694	62573094	ortholog_many2many	44.6809	51.2195	0		0.35	1.1313	0
ENSRNOG00000042995	13	73661131	73661553	ENSGGOG00000003381	11	109621	111375	ortholog_many2many	42.5532	48	0	0.00	0.3709	1.4665	0
ENSRNOG00000042995	13	73661131	73661553	ENSGGOG00000001400	4	87738239	87738640	ortholog_many2many	50.3546	53.3835	0		0.3259	1.5193	0
ENSRNOG00000042995	13	73661131	73661553	ENSGGOG00000003377	11	68602844	68603246	ortholog_many2many	39.0071	46.6102	0		0.41	1.1871	0
ENSRNOG00000042995	13	73661131	73661553	ENSGGOG00000022763	12	53252638	53253036	ortholog_many2many	48.227	51.5152	0		0.3565	1.3633	0
ENSRNOG00000042995	13	73661131	73661553	ENSGGOG00000013702	11	104252	105424	ortholog_many2many	47.5177	50.7576	25		0.3545	1.6867	0
ENSRNOG00000042995	13	73661131	73661553	ENSGGOG00000027430	7	56911875	56912266	ortholog_many2many	46.0993	52.4194	0		0.3732	1.8101	0
ENSRNOG00000042995	13	73661131	73661553	ENSGGOG00000038046	11	115694	117753	ortholog_many2many	50.3546	53.3835	25		0.3346	1.5278	0
ENSRNOG00000001205	20	11114164	11144806	ENSGGOG00000043336	21	35024393	35104447	ortholog_one2one	91.7553	91.7553	100	81.45	0.0447	1.0526	1
ENSRNOG00000045917	17	84704570	84705052												
ENSRNOG00000047214	1	257747175	257749708	ENSGGOG00000026937	10	108966412	108979858	ortholog_one2many	98.3871	84.1379	75		0.0076	0.5294	1
ENSRNOG00000061040	20	26755911	26830931	ENSGGOG00000008249	10	41789281	41934810	ortholog_one2one	97.0672	97.0672	50	95.55	0.0145	0.3592	1
ENSRNOG00000051860	15	28028521	28035389	ENSGGOG00000001106	12	38087232	38088550	ortholog_many2many	46.4912	65.4321	0	0.00	0.2471	0.8084	0
ENSRNOG00000051860	15	28028521	28035389	ENSGGOG00000023527	7	128229050	128232652	ortholog_many2many	85.9649	66.6667	0		0.0768	0.5946	0
ENSRNOG00000013141	4	157285179	157294047	ENSGGOG00000005606	12	6990181	6999261	ortholog_one2many	97.4654	97.4654	75	100.00	0.0136	0.4429	1
ENSRNOG00000010109	5	169213115	169230141	ENSGGOG00000027891	1	6166580	6196513	ortholog_one2one	51.4006	58.4395	100	100.00	0.311	0.8392	1
ENSRNOG00000004423	13	95589668	95591236	ENSGGOG00000028442	1	224001788	224009785	ortholog_one2one	99.4253	97.7401	50	100.00	0.0026	0.1758	1
ENSRNOG00000050922	1	198043073	198045154	ENSGGOG00000000172	16	28924106	28926008	ortholog_one2many	72.8395	71.9512	75	100.00	0.1775	0.7594	1
ENSRNOG00000001726	11	73738433	73774190	ENSGGOG00000002921	3	197962094	198004981	ortholog_one2one	73.0415	72.3744	100	100.00	0.1054	0.5235	1
ENSRNOG00000046007	12	21831342	21832813	ENSGGOG00000024674	7	72363499	72364161	ortholog_one2one	90.8676	90.4545	0	0.00	0.0403	1.6464	0
ENSRNOG00000040045	6	18349167	18351536	ENSGGOG00000014176	20	20283922	20305546	ortholog_one2many	95.5072	77.7123	0	0.00	0.0192	0.5683	0
ENSRNOG00000026910	5	145416343	145418992	ENSGGOG00000008958	1	35055875	35056675	ortholog_one2one	87.5472	87.218	100	100.00	0.0676	0.9496	1
ENSRNOG00000003275	10	91291320	91302155	ENSGGOG00000004537	5	38172131	38180104	ortholog_one2one	38.7931	34.9741	100	100.00	0.5435	0.7243	0
ENSRNOG00000010133	4	61912210	61940696	ENSGGOG00000007525	7	134021237	134043165	ortholog_one2one	58.9873	89.9614	75	50.00	0.053	0.626	1
ENSRNOG00000058444	17	44744591	44744902												
ENSRNOG00000024169	16	85463304	85464002	ENSGGOG00000024072	4	149611956	149612370	ortholog_one2many	58.9928	63.5659	0		0.2499	0.5806	0
ENSRNOG00000024169	16	85463304	85464002	ENSGGOG00000043096	5	20903251	20903993	ortholog_one2many	57.554	63.4921	0		0.2833	0.5358	0
ENSRNOG00000015868	1	247473292	247476827	ENSGGOG00000008771	9	44784320	44806249	ortholog_one2one	48.4043	42.723	100	0.00	0.4312	0.725	0
ENSRNOG00000026169	5	115320134	115387413	ENSGGOG00000011908	1	60762671	60842876	ortholog_one2one	60.8939	59.8901	100	99.79	0.2634	0.5087	1
ENSRNOG00000053061	X	156340925	156343777	ENSGGOG00000013509	X	154786787	154789998	ortholog_one2one	78.3439	68.3333	100	100.00	0.1474	0.9401	1
ENSRNOG00000010090	4	123760743	123787528	ENSGGOG00000001359	3	14931143	14952082	ortholog_one2one	83.5443	84.7966	75	0.00	0.0814	0.4403	1
ENSRNOG00000001982	11	51037393	51202820	ENSGGOG00000022475	3	106993964	107207957	ortholog_one2one	84.9287	96.9767	75	100.00	0.0166	0.5002	1
ENSRNOG00000031510	7	5195005	5195955	ENSGGOG00000036966	12	30811438	30812376	ortholog_one2many	80.3797	81.4103	100		0.1047	0.6243	1
ENSRNOG00000006247	13	90467265	90508932	ENSGGOG00000003503	1	139300070	139353103	ortholog_one2one	98.4477	97.7291	75	50.11	0.0066	0.3837	1
ENSRNOG00000038396	X	45614888	45616351												
ENSRNOG00000056580	13	36532758	36537093	ENSGGOG00000024767	2B	7639745	7644415	ortholog_one2one	76.9424	77.7215	100	100.00	0.0563	0.6031	1
ENSRNOG00000025815	10	103934797	103948322	ENSGGOG00000012329	5	8035107	8053407	ortholog_one2one	93.9785	93.9785	100	100.00	0.027	1.1123	1
ENSRNOG00000011008	4	29082365	29092753	ENSGGOG00000040664	7	150345462	150345804	ortholog_one2one	66.9492	76.699	0		0.1522	0.3827	0
ENSRNOG00000016719	9	117737611	117744300	ENSGGOG00000024397	18	9742825	9750022	ortholog_one2one	99.3318	99.3318	100	100.00	0.003	0.8797	1
ENSRNOG00000025094	15	108364701	108376221	ENSGGOG00000000721	13	82147547	82148632	ortholog_one2one	87.395	86.4266	100	100.00	0.0725	1.0796	1
ENSRNOG00000005358	7	123183506	123193761	ENSGGOG00000025969	22	25117907	25131283	ortholog_one2one	95.0382	95.0382	100	100.00	0.0219	0.5081	1
ENSRNOG00000031935	3	64190973	64191878	ENSGGOG00000037269	1	183457098	183457891	ortholog_one2one	63.3333	44.8113	0		0.1754	1.6141	0
ENSRNOG00000014376	18	24918398	24929091	ENSGGOG00000016104	2B	16358291	16369071	ortholog_one2one	65.1452	63.4343	75	97.79	0.1816	1.2658	1
ENSRNOG00000033618	4	34048533	34194764	ENSGGOG00000010238	7	7206934	7379863	ortholog_one2one	84.8511	86.1333	50	100.00	0.077	0.385	1
ENSRNOG00000047322	9	9980720	9985630	ENSGGOG00000007070	19	6250009	6252999	ortholog_one2one	62.7119	59.2	100	0.00	0.2363	1.5153	1
ENSRNOG00000049277	1	88772904	88776999	ENSGGOG00000000883	19	35509648	35515006	ortholog_one2many	65	55.9494	100	99.73	0.233	0.4842	1
ENSRNOG00000009724	5	61704222	61734011	ENSGGOG00000001374	9	79686441	79720820	ortholog_one2one	79.9189	76.3566	100	100.00	0.117	0.5101	1
ENSRNOG00000019342	1	198100586	198104109												
ENSRNOG00000020385	1	226091774	226108332	ENSGGOG00000012388	11	60990599	61008713	ortholog_one2one	89.0869	89.8876	100	100.00	0.0516	0.6131	1
ENSRNOG00000008891	10	65805860	65811351	ENSGGOG00000004568	5	55164665	55173126	ortholog_one2many	94.9045	94.3038	75	99.40	0.0249	0.3426	1
ENSRNOG00000008891	10	65805860	65811351	ENSGGOG00000042724	14	14268082	14268426	ortholog_one2many	37.5796	78.6667	0		0.1559	0.6304	0
ENSRNOG00000022845	8	107495366	107548269	ENSGGOG00000010759	3	140561232	140662621	ortholog_one2one	74.3922	76.8844	75	71.58	0.1358	0.445	1
ENSRNOG00000048921	3	116072294	116073367												
ENSRNOG00000021891	11	86903122	86915715	ENSGGOG00000000785	22	3408125	3416973	ortholog_one2one	82.6772	81.1856	100	100.00	0.1038	0.9179	1
