Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
ENSMUSG00000046785	9	111271929	111279093	ENSMMUG00000022532	2	105815394	105817217	ortholog_one2one	90.264	90.1153	100	100.00	0.0504	0.4953	1
ENSMUSG00000060131	2	126320973	126500674	ENSMMUG00000003684	7	26216422	26435367	ortholog_one2one	82.8308	84.8199	50	66.45	0.0887	0.5049	0
ENSMUSG00000073856	7	118855752	118972652	ENSMMUG00000002708	20	18878138	19017240	ortholog_one2one	75.2613	75.2613	100	60.23	0.154	0.6976	1
ENSMUSG00000075190	2	86332135	86335433												
ENSMUSG00000017485	14	16365179	16435462	ENSMMUG00000007371	2	182415742	182482336	ortholog_one2one	96.6501	95.818	100	100.00	0.0156	0.4154	1
ENSMUSG00000033268	2	122315672	122347972	ENSMMUG00000008752	7	21441718	21467918	ortholog_one2one	69.3746	89.8914	100	81.50	0.0573	0.6614	1
ENSMUSG00000063230	7	140484216	140497104												
ENSMUSG00000035498	9	123170824	123216038	ENSMMUG00000005742	2	97423013	97486596	ortholog_one2one	79.5918	79.3062	100	94.37	0.1174	0.6747	1
ENSMUSG00000050323	4	11051045	11076205	ENSMMUG00000014802	8	93562415	93642069	ortholog_one2one	72.0721	67.7966	100	94.88	0.1879	0.6308	1
ENSMUSG00000029152	5	73292784	73314069	ENSMMUG00000014868	5	48873242	48922985	ortholog_one2one	80.5668	75.6654	100	100.00	0.1086	0.5381	1
ENSMUSG00000099550	Y	70004208	70014899	ENSMMUG00000016045	X	56750404	56752663	ortholog_one2many	47.1591	32.1705	50		0.4606	1.7291	0
ENSMUSG00000041754	17	48247777	48258841												
ENSMUSG00000034175	11	5098926	5106093	ENSMMUG00000021373	10	71067912	71071917	ortholog_one2one	60.5195	76.8977	100	100.00	0.1523	0.7539	1
ENSMUSG00000032033	9	31846044	31913462												
ENSMUSG00000089773	4	112006269	112029538												
ENSMUSG00000095294	8	20614919	20640703												
ENSMUSG00000021610	13	73604006	73620605	ENSMMUG00000005193	6	1212889	1237046	ortholog_one2one	89.4249	89.0943	100	0.51	0.0517	0.7373	1
ENSMUSG00000051682	17	48264295	48275360	ENSMMUG00000046356	4	42205316	42213645	ortholog_one2one	32.5758	45.9893	0		0.502	0.8666	0
ENSMUSG00000060475	17	12966796	12994169	ENSMMUG00000038851	5	28974177	28975351	ortholog_one2many	91.1616	94.7507	0		0.0254	0.2511	0
ENSMUSG00000060475	17	12966796	12994169	ENSMMUG00000012837	4	160846476	160876167	ortholog_one2many	95.9596	95.9596	50	98.20	0.0199	0.2299	1
ENSMUSG00000030980	7	118842222	118856254	ENSMMUG00000005114	11	25499864	25500295	ortholog_one2many	18.0451	69.5652	0	0.00	0.2106	1.1148	0
ENSMUSG00000030980	7	118842222	118856254	ENSMMUG00000043655	4	70996428	70998356	ortholog_one2many	41.1654	55.5838	0		0.3598	1.1202	0
ENSMUSG00000030980	7	118842222	118856254	ENSMMUG00000002707	20	18865198	18878378	ortholog_one2many	50.5639	58.6057	100	0.00	0.2995	0.9924	1
ENSMUSG00000041638	5	115565254	115622654	ENSMMUG00000009152	11	120335322	120403422	ortholog_one2one	94.0097	93.1034	100	100.00	0.0306	0.6811	1
ENSMUSG00000075552	5	145558664	145584730	ENSMMUG00000022490	3	125336301	125377444	ortholog_many2many	63.2937	63.9279	75		0.2369	0.8279	1
ENSMUSG00000075552	5	145558664	145584730	ENSMMUG00000022730	3	125133432	125169303	ortholog_many2many	67.6587	64.0977	50	0.00	0.207	0.7873	0
ENSMUSG00000075552	5	145558664	145584730	ENSMMUG00000041926	3	125092064	125119253	ortholog_many2many	71.4286	71.5706	25		0.1766	0.7265	0
ENSMUSG00000075552	5	145558664	145584730	ENSMMUG00000043107	3	125264300	125294493	ortholog_many2many	69.8413	69.9801	50		0.1883	0.7785	0
ENSMUSG00000009772	1	132316126	132333488	ENSMMUG00000018584	1	161256377	161275597	ortholog_one2one	84.0376	79.9107	100	100.00	0.0729	0.7795	1
ENSMUSG00000079608	18	70472454	70501066	ENSMMUG00000010913	18	43572658	43607039	ortholog_one2one	66.5236	70.4545	100	0.00	0.1795	0.4589	1
ENSMUSG00000071547	14	31131053	31139124	ENSMMUG00000017360	2	89666539	89676722	ortholog_one2one	97.9487	71.9397	100	100.00	0.0088	0.8969	1
ENSMUSG00000026944	2	25428703	25448540	ENSMMUG00000021434	15	1263931	1284932	ortholog_one2one	92.1496	90.6591	75	88.33	0.0404	1.0823	1
ENSMUSG00000079043	2	130613840	130630027	ENSMMUG00000002982	10	35980396	35998589	ortholog_one2one	71.3755	75.3927	100	26.54	0.1567	0.4057	1
ENSMUSG00000053461	1	183418215	183436808	ENSMMUG00000007893	1	143729948	143756423	ortholog_one2one	83.4031	82.8255	50	0.00	0.097	0.5521	0
ENSMUSG00000027300	2	130590002	130630038	ENSMMUG00000043281	10	35931376	35998614	ortholog_one2one	79.4063	79.1128	100	64.57	0.1202	0.4281	1
ENSMUSG00000048155	X	136927325	136928376	ENSMMUG00000032381	13	85611741	85614240	ortholog_one2many	26.3393	33.7143	0		0.6993	14.2403	0
ENSMUSG00000048155	X	136927325	136928376	ENSMMUG00000032380	X	97846513	97847463	ortholog_one2many	24.5536	31.4286	25		0.7355	9.9712	0
ENSMUSG00000048155	X	136927325	136928376	ENSMMUG00000032378	X	97758355	97759304	ortholog_one2many	24.5536	31.4286	50		0.7197	11.9929	0
ENSMUSG00000028156	3	138526179	138559696	ENSMMUG00000044965	2	110608261	110608916	ortholog_one2many	67.7419	79.8913	0		0.1028	0.2601	0
ENSMUSG00000028156	3	138526179	138559696	ENSMMUG00000011066	5	97535889	97583583	ortholog_one2many	95.8525	84.5528	75		0.0258	0.2997	1
ENSMUSG00000010142	11	61126755	61149372	ENSMMUG00000005378	16	17062069	17099517	ortholog_one2many	28.9157	46.1538	0	0.00	0.2801	0.7278	0
ENSMUSG00000010142	11	61126755	61149372	ENSMMUG00000005231	16	20484829	20488734	ortholog_one2many	24.0964	41.958	25	0.00	0.4626	1.0222	0
ENSMUSG00000052917	16	56048338	56190012	ENSMMUG00000011363	2	22272064	22472758	ortholog_one2one	70.974	70.0952	50	69.56	0.182	0.4561	0
ENSMUSG00000075256	2	79330543	79456785	ENSMMUG00000015344	12	68593933	68714376	ortholog_one2one	70.6667	67.8245	75	100.00	0.1753	0.6797	1
ENSMUSG00000031662	8	88626563	88636128	ENSMMUG00000019869	20	34604920	34614304	ortholog_one2one	36.7412	75.1634	100	100.00	0.1343	1.0271	0
ENSMUSG00000060579	14	9550092	11162035	ENSMMUG00000012832	2	81554145	82347604	ortholog_one2one	63.8498	91.2752	75	0.00	0.0426	0.4923	1
ENSMUSG00000021188	12	101834043	101913267	ENSMMUG00000018319	7	154144181	154210733	ortholog_one2one	82.2875	82.2458	100	100.00	0.1054	0.7336	1
ENSMUSG00000099925	Y	83030947	83057301	ENSMMUG00000002282	3	30290831	30291538	ortholog_one2many	27.027	27.2727	50		0.6494	1.4664	0
ENSMUSG00000013158	8	105707655	105710246	ENSMMUG00000043912	20	52002955	52007675	ortholog_one2one	52.443	49.3865	100	100.00	0.4297	1.1448	0
ENSMUSG00000030271	6	113326972	113335068	ENSMMUG00000006117	2	56641726	56659057	ortholog_one2one	67.5362	59.7436	100	100.00	0.2113	0.7443	1
ENSMUSG00000054871	9	123259053	123260764												
ENSMUSG00000003545	7	19302696	19310051	ENSMMUG00000014430	19	40796025	40801381	ortholog_one2one	95.5621	95.5621	100	100.00	0.0225	0.3723	1
ENSMUSG00000056966	5	137953461	137963098	ENSMMUG00000022503	3	125431927	125438052	ortholog_one2one	62.8253	60.5735	100	50.00	0.2422	0.6795	1
ENSMUSG00000055994	8	88647315	88688474	ENSMMUG00000012207	20	34637777	34672840	ortholog_one2one	79.4669	74.8837	100	100.00	0.1239	0.7527	1
ENSMUSG00000013155	8	105703651	105708210	ENSMMUG00000009808	20	51999072	52002654	ortholog_one2one	45.9538	71.3004	100	57.42	0.1843	0.8479	0
ENSMUSG00000012211	12	113074502	113088917	ENSMMUG00000041239	7	167763924	167781838	ortholog_one2one	43.3862	53.9474	100	100.00	0.3068	1.5672	0
ENSMUSG00000035311	10	88379132	88447329	ENSMMUG00000012562	11	101681472	101767093	ortholog_one2one	87.6923	86.2261	100	61.88	0.0676	0.6177	1
ENSMUSG00000023755	15	98877778	98894540	ENSMMUG00000015721	11	47354282	47359948	ortholog_one2one	88.587	89.071	100	100.00	0.0559	0.3502	1
ENSMUSG00000048922	14	67676331	67715841	ENSMMUG00000010582	8	25492980	25542925	ortholog_one2one	46.7413	44.868	75	100.00	0.4271	0.7766	0
ENSMUSG00000075551	5	145694049	145720136	ENSMMUG00000022490	3	125336301	125377444	ortholog_many2many	63.2937	63.9279	25		0.2373	0.8161	0
ENSMUSG00000075551	5	145694049	145720136	ENSMMUG00000022730	3	125133432	125169303	ortholog_many2many	67.6587	64.0977	50	0.00	0.2073	0.777	0
ENSMUSG00000075551	5	145694049	145720136	ENSMMUG00000041926	3	125092064	125119253	ortholog_many2many	71.4286	71.5706	25		0.1769	0.7167	0
ENSMUSG00000075551	5	145694049	145720136	ENSMMUG00000043107	3	125264300	125294493	ortholog_many2many	69.8413	69.9801	50		0.1886	0.768	0
ENSMUSG00000020601	12	15791727	15816922	ENSMMUG00000038615	13	12717210	12746800	ortholog_one2one	98.5423	98.5423	100	100.00	0.0064	0.4563	1
ENSMUSG00000042286	14	31139013	31168641	ENSMMUG00000017351	2	89676696	89706896	ortholog_one2one	81.1357	81.2305	100	100.00	0.1087	0.6986	1
ENSMUSG00000030272	6	113334124	113343984	ENSMMUG00000006120	2	56639077	56650529	ortholog_one2one	95.9893	90.8861	100	100.00	0.0153	0.4993	1
ENSMUSG00000062296	9	111311739	111395775	ENSMMUG00000006816	2	105861182	105978044	ortholog_one2one	80.06	80.2205	75	0.00	0.099	0.5833	1
ENSMUSG00000049299	11	69323980	69325793	ENSMMUG00000022230	16	7936867	7939279	ortholog_one2one	98.6207	98.6207	100	100.00	0.0063	0.4732	1
ENSMUSG00000031666	8	91070057	91123844	ENSMMUG00000043440	20	37465714	37524437	ortholog_one2one	89.5154	89.0447	100	100.00	0.0563	0.5634	1
ENSMUSG00000063842	9	19882417	19888004												
ENSMUSG00000009646	10	59403660	59421976	ENSMMUG00000020405	9	59360343	59387267	ortholog_one2one	89.2308	89.2308	75	68.98	0.0564	0.5027	1
ENSMUSG00000037336	12	4862440	4874359	ENSMMUG00000012337	13	24208063	24222795	ortholog_one2one	82.7935	81.1508	100	0.00	0.0979	0.6003	1
ENSMUSG00000025702	6	116338024	116409540	ENSMMUG00000013437	9	41020333	41163815	ortholog_one2one	91.958	45.8988	50	0.00	0.0404	0.3855	0
ENSMUSG00000030465	8	67689082	68212027	ENSMMUG00000016385	8	18277089	18632285	ortholog_one2one	80.6773	79.8817	75	74.47	0.1066	0.5639	1
ENSMUSG00000049491	11	55124815	55151708	ENSMMUG00000022870	6	149372640	149398645	ortholog_one2one	74.0042	69.901	100	0.00	0.1434	0.6797	1
ENSMUSG00000042243	13	60781887	60786364												
ENSMUSG00000009079	11	5069689	5099266	ENSMMUG00000021374	10	71075835	71108252	ortholog_one2one	95.7252	97.2093	75	96.68	0.014	0.2601	1
ENSMUSG00000002297	5	8396973	8422716	ENSMMUG00000006771	3	106131715	106168582	ortholog_one2one	66.8175	65.6296	100	0.00	0.223	0.6475	1
ENSMUSG00000042581	1	129273302	130219278	ENSMMUG00000017081	12	22457548	23305792	ortholog_one2one	81.145	86.3576	50	84.13	0.0748	0.5873	1
ENSMUSG00000034918	13	54701461	54736662	ENSMMUG00000013283	6	175013961	175062453	ortholog_one2one	40.1376	70.9459	100	100.00	0.1888	0.6483	0
ENSMUSG00000034701	2	79452521	79456751	ENSMMUG00000008296	12	68731816	68736346	ortholog_one2one	97.7591	98.0337	50	0.00	0.0088	0.5019	0
ENSMUSG00000028360	3	153973436	154271722	ENSMMUG00000017907	1	75180509	75626807	ortholog_one2one	68.3099	67.4548	100	92.45	0.2114	0.6501	1
ENSMUSG00000026826	2	57106830	57124003	ENSMMUG00000011607	12	43084042	43092951	ortholog_one2one	96.3211	99.3103	75	100.00	0.0046	0.3186	1
ENSMUSG00000021711	13	104142149	104178469	ENSMMUG00000016519	6	63793969	63839502	ortholog_one2one	96.6507	96.8825	100	100.00	0.0154	0.5568	1
ENSMUSG00000046709	5	102907948	103211334	ENSMMUG00000008342	5	84357819	84695894	ortholog_one2one	97.8448	95.5789	75	87.63	0.0119	0.4647	1
ENSMUSG00000036395	9	26763044	26806468	ENSMMUG00000041104	14	127357405	127395240	ortholog_one2one	71.4724	77.9264	50	92.23	0.1247	0.6211	1
ENSMUSG00000032358	9	76490054	76567116	ENSMMUG00000000815	4	55874715	55973481	ortholog_one2one	81.6206	81.7013	100	100.00	0.1007	0.7367	1
ENSMUSG00000052508	7	140500849	140507396												
ENSMUSG00000026109	1	50900647	51187270	ENSMMUG00000001475	12	79583104	79831486	ortholog_one2one	98.9305	98.9305	50	100.00	0.0051	0.2766	1
ENSMUSG00000051118	9	19916865	19929124	ENSMMUG00000020967	19	9289366	9290356	ortholog_one2many	65.3846	64.557	75	0.00	0.2142	0.7538	1
ENSMUSG00000054417	5	145773983	145805874	ENSMMUG00000022490	3	125336301	125377444	ortholog_many2many	62.5	63.1263	75		0.247	0.7817	1
ENSMUSG00000054417	5	145773983	145805874	ENSMMUG00000022730	3	125133432	125169303	ortholog_many2many	65.873	62.406	50	0.00	0.2204	0.7581	0
ENSMUSG00000054417	5	145773983	145805874	ENSMMUG00000041926	3	125092064	125119253	ortholog_many2many	69.6429	69.7813	25		0.1912	0.6698	0
ENSMUSG00000054417	5	145773983	145805874	ENSMMUG00000043107	3	125264300	125294493	ortholog_many2many	68.254	68.3897	50		0.1996	0.754	0
ENSMUSG00000045591	10	19356533	19358604	ENSMMUG00000047350	4	129804601	129805422	ortholog_one2one	98.5348	98.5348	100	100.00	0.006	0.7009	1
ENSMUSG00000013150	8	105713854	105758664	ENSMMUG00000048687	20	52012605	52023456	ortholog_one2one	23.8961	86.7924	100	71.28	0.0796	0.9949	0
ENSMUSG00000068323	6	83219828	83304945	ENSMMUG00000015605	13	75232065	75358345	ortholog_one2one	89.6104	75.8242	100	97.13	0.0646	0.6304	1
ENSMUSG00000023000	15	98891152	98898540	ENSMMUG00000012776	11	47378020	47384399	ortholog_one2one	95.9596	95.9596	100	92.91	0.019	0.6684	1
ENSMUSG00000070644	1	133363572	133380336	ENSMMUG00000008462	1	162477626	162498447	ortholog_one2one	78.4416	76.6497	100	87.08	0.1351	0.7779	1
ENSMUSG00000075189	2	86346624	86350284												
ENSMUSG00000075188	2	86354398	86362469												
ENSMUSG00000025464	7	140115799	140137224	ENSMMUG00000006326	9	129627970	129671133	ortholog_one2one	65.4762	70.2128	100	0.00	0.1923	1.2037	1
ENSMUSG00000075187	2	86372561	86378393	ENSMMUG00000040471	14	17078622	17079569	ortholog_one2many	81.5873	81.5873	50		0.119	1.3145	0
ENSMUSG00000053175	7	19808462	19822770												
ENSMUSG00000049307	9	14748320	14752393												
ENSMUSG00000037172	6	40401375	40436135	ENSMMUG00000039865	3	168050233	168085605	ortholog_one2one	90.7928	79.955	100	89.59	0.0325	0.6131	1
ENSMUSG00000075186	2	86384760	86388561												
ENSMUSG00000000001	3	108107280	108146146	ENSMMUG00000005818	1	110560523	110605962	ortholog_one2one	98.3051	98.3051	100	100.00	0.0078	0.2768	1
ENSMUSG00000038205	3	97658193	97673812	ENSMMUG00000012221	1	121977279	121994977	ortholog_one2one	97.786	97.4265	50	98.78	0.0098	0.487	1
ENSMUSG00000056728	13	60798250	60802849												
ENSMUSG00000030214	6	136612070	136661928	ENSMMUG00000003665	11	15181605	15239435	ortholog_one2one	77.0909	74.386	75	34.43	0.1486	0.8516	1
ENSMUSG00000046792	7	6131491	6155997	ENSMMUG00000022338	19	53046165	53047287	ortholog_one2one	86.3517	90.137	75	53.99	0.0404	1.7881	1
ENSMUSG00000043760	1	20057779	20618064	ENSMMUG00000016993	4	52591816	53057140	ortholog_one2one	71.5201	71.6613	100	81.41	0.1804	0.5112	1
ENSMUSG00000071262	14	79212355	79247369	ENSMMUG00000002656	10	84259016	84372375	ortholog_one2many	55.3792	16.0204	0		0.1307	0.3882	0
ENSMUSG00000111184	8	84967678	84969433	ENSMMUG00000045010	19	12748717	12753181	ortholog_one2one	64.2857	62.6087	75	0.58	0.2305	0.8266	1
ENSMUSG00000052837	8	84974484	84978718	ENSMMUG00000005688	19	12738491	12739534	ortholog_one2one	94.186	93.3718	75	0.00	0.027	0.5775	1
ENSMUSG00000020057	10	88322804	88379080	ENSMMUG00000042077	11	101820659	101868064	ortholog_one2one	51.6807	96.0938	100	60.00	0.019	0.4521	1
ENSMUSG00000075185	2	86413109	86414050												
ENSMUSG00000070576	5	111417362	111457033												
ENSMUSG00000037053	5	137981520	137990233	ENSMMUG00000022504	3	125470436	125480100	ortholog_one2one	56.3518	58.0537	0	0.00	0.2962	0.5539	0
ENSMUSG00000052926	8	84956610	84969767	ENSMMUG00000005690	19	12753218	12761849	ortholog_one2one	84.0532	84.3333	100	0.00	0.0833	0.8842	1
ENSMUSG00000025465	7	140105710	140116476	ENSMMUG00000046481	9	129607070	129621557	ortholog_one2one	82.069	80.9524	100		0.1161	0.7148	1
ENSMUSG00000040907	7	24978167	25005958	ENSMMUG00000017427	19	37758504	37789301	ortholog_one2one	98.9141	79.3978	100	0.00	0.0054	0.7372	1
ENSMUSG00000037703	2	130632839	130642803	ENSMMUG00000010028	10	36001668	36007105	ortholog_one2one	91.2857	94.948	100	0.00	0.0217	0.7174	1
ENSMUSG00000005474	5	136693146	136701094	ENSMMUG00000030385	3	127040421	127056538	ortholog_one2one	99.3197	64.6018	100	71.69	0.0028	1.0787	1
ENSMUSG00000090059	2	86420399	86426749	ENSMMUG00000040471	14	17078622	17079569	ortholog_one2many	80.9524	80.9524	75		0.1222	1.2064	1
ENSMUSG00000102918	18	37806364	37841873												
ENSMUSG00000005198	11	69733997	69758637	ENSMMUG00000023620	16	7462069	7496954	ortholog_one2one	99.8477	99.8477	100	0.00	0.0009	0.5669	1
ENSMUSG00000031538	8	22757727	22782844	ENSMMUG00000014432	8	42497582	42532808	ortholog_one2one	80.1431	79.7153	100	0.00	0.1113	1.0527	1
ENSMUSG00000018509	11	62524946	62539261	ENSMMUG00000004896	16	16340412	16350878	ortholog_one2one	62.6984	60.5364	100	0.00	0.3059	0.9506	1
ENSMUSG00000066196	4	43651335	43653594	ENSMMUG00000016336	15	48448035	48451948	ortholog_one2one	48.2979	47.3904	100	100.00	0.403	0.6401	0
ENSMUSG00000043670	10	81019589	81025662	ENSMMUG00000040263	19	2623839	2630720	ortholog_one2one	93.9394	93.9394	75		0.0236	6.812	1
ENSMUSG00000021966	14	64104286	64113755												
ENSMUSG00000024300	17	33555719	33607764	ENSMMUG00000014247	19	8686409	8727890	ortholog_one2one	93.9891	93.563	100	0.11	0.0287	1.0043	1
ENSMUSG00000004371	7	4772373	4782857	ENSMMUG00000048355	19	50585078	50590551	ortholog_one2one	83.9196	83.9196	100		0.105	0.7191	1
ENSMUSG00000087141	16	45959263	46010218	ENSMMUG00000000692	2	32745145	32909283	ortholog_one2one	81.1765	90.4918	75	96.59	0.0493	0.5801	1
ENSMUSG00000046822	10	81028538	81037426	ENSMMUG00000042705	8	53681940	53682787	ortholog_one2many	22.082	79.5455	0		0.1345	3.0753	0
ENSMUSG00000046822	10	81028538	81037426	ENSMMUG00000049037	JSUE03302840.1	276	661	ortholog_one2many	23.9748	75.2475	0		0.2062	4.9026	0
ENSMUSG00000046822	10	81028538	81037426	ENSMMUG00000013210	19	2640801	2650049	ortholog_one2many	82.6498	80.3681	75	0.00	0.0865	4.0166	1
ENSMUSG00000026617	1	185332149	185357777	ENSMMUG00000017396	1	146285095	146315192	ortholog_one2one	86.6873	80.6916	100	100.00	0.0428	0.6585	1
ENSMUSG00000024858	19	4286001	4306222	ENSMMUG00000015925	14	7100705	7123340	ortholog_one2one	95.9361	96.4964	100	100.00	0.0201	0.8915	1
ENSMUSG00000066235	9	121981606	121997110	ENSMMUG00000009745	2	99532297	99558774	ortholog_one2one	93.6207	93.6207	100	99.90	0.0296	0.6983	1
ENSMUSG00000095901	7	140567886	140575793												
ENSMUSG00000033149	16	45746243	45953598	ENSMMUG00000000694	2	32804455	33038522	ortholog_one2one	83.9478	87.2306	100	94.33	0.0652	0.5445	1
ENSMUSG00000028214	4	11704457	11714752												
ENSMUSG00000091809	14	14401298	14410095	ENSMMUG00000005565	JSUE03255344.1	15250	16224	ortholog_one2one	81.4815	81.4815	0	0.00	0.1105	1.353	0
ENSMUSG00000030269	6	113237843	113281392	ENSMMUG00000007808	2	56709576	56765717	ortholog_one2one	85.6481	86.8545	100	99.54	0.0717	0.3735	1
ENSMUSG00000004364	1	80264923	80340480	ENSMMUG00000022259	12	106737151	106850584	ortholog_one2one	99.4792	99.4792	100	100.00	0.0023	0.275	1
ENSMUSG00000045994	9	26733728	26763101	ENSMMUG00000002250	14	127347342	127425113	ortholog_one2one	98.2709	98.5549	50	100.00	0.0063	0.8027	1
ENSMUSG00000040855	X	162411954	162643649	ENSMMUG00000010598	X	16271329	16572276	ortholog_one2one	88.5802	86.8381	100	76.74	0.0609	0.318	1
ENSMUSG00000071068	17	48299498	48312533	ENSMMUG00000013922	4	42145250	42158782	ortholog_one2one	47.7204	48.4568	100	0.00	0.389	0.8802	0
ENSMUSG00000021866	14	25842156	25886804	ENSMMUG00000019780	9	52424262	52470988	ortholog_one2one	87.2763	92.8118	50	0.00	0.035	0.4747	0
ENSMUSG00000033419	9	86765923	86880654	ENSMMUG00000016703	4	81732453	81899077	ortholog_one2one	93.5561	86.4388	100	84.15	0.0346	0.3711	1
ENSMUSG00000054519	11	59461197	59472474	ENSMMUG00000005860	19	12097762	12114582	ortholog_many2many	7.61099	43.9024	0		0.5173	0.8908	0
ENSMUSG00000054519	11	59461197	59472474	ENSMMUG00000013570	11	11513146	11514133	ortholog_many2many	8.87949	46.1538	0		0.4827	61.5892	0
ENSMUSG00000024044	17	69075683	69289989	ENSMMUG00000019418	18	3953591	4155515	ortholog_one2one	85.7912	73.3211	100	99.08	0.0631	0.6946	1
ENSMUSG00000037608	10	20312469	20344613	ENSMMUG00000046285	6	108426266	108429036	ortholog_one2many	71.926	86.5183	0		0.0686	0.4597	0
ENSMUSG00000037608	10	20312469	20344613	ENSMMUG00000003710	4	131010548	131043164	ortholog_one2many	76.605	93.8667	75	100.00	0.0295	0.4135	1
ENSMUSG00000013091	7	4782937	4784341	ENSMMUG00000015900	19	50596380	50597963	ortholog_one2one	69.2771	64.9717	100	0.00	0.1806	1.9011	1
ENSMUSG00000100055	Y	26750605	26776799	ENSMMUG00000002282	3	30290831	30291538	ortholog_one2many	26.5766	26.8182	50		0.6576	1.4423	0
ENSMUSG00000028226	4	17852893	18119145	ENSMMUG00000013193	8	86415855	86774122	ortholog_one2one	98.0231	98.0231	100	93.22	0.0089	0.3257	1
ENSMUSG00000064179	7	4504570	4516382	ENSMMUG00000006169	19	50321390	50342057	ortholog_one2one	95.8015	96.1686	100	0.00	0.0178	1.4262	1
ENSMUSG00000089996	X	136955265	136975497	ENSMMUG00000015878	X	97733591	97735426	ortholog_one2many	37.5	69.7674	50		0.2811	2.6979	0
ENSMUSG00000030431	7	4784557	4789656	ENSMMUG00000028715	19	50599003	50604070	ortholog_one2one	83.5227	84	100	0.00	0.0904	0.8006	1
ENSMUSG00000029073	4	155864723	155869440	ENSMMUG00000013875	1	416046	420639	ortholog_one2one	79.1667	79.9065	100	58.56	0.1135	0.9915	1
ENSMUSG00000042784	3	89229057	89233381												
ENSMUSG00000089768	X	136974022	136976874	ENSMMUG00000015878	X	97733591	97735426	ortholog_one2many	66.6667	69.7674	75		0.2783	1.5784	1
