Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
MGP_PahariEiJ_G0024654	3	2842114	2876608	ENSPTRG00000002341	10	19512430	19528310	ortholog_one2one	99.4444	99.4444	100	98.95	0.0025	0.3214	1
MGP_PahariEiJ_G0025740	3	113395272	113400214	ENSPTRG00000013179	20	2513806	2519581	ortholog_one2one	87.2014	86.0269	100	1.11	0.092	0.6071	1
MGP_PahariEiJ_G0013415	1	75106243	75111183	ENSPTRG00000003261	11	5554770	5555735	ortholog_one2many	91.9708	39.2523	0		0.0385	0.5041	0
MGP_PahariEiJ_G0016237	12	13668257	13678777	ENSPTRG00000014055	22	5667726	5678396	ortholog_one2one	91.25	92.0168	100		0.0422	0.6642	1
MGP_PahariEiJ_G0016503	12	46968638	46969651												
MGP_PahariEiJ_G0026093	3	146785748	146795615	ENSPTRG00000013547	20	47095693	47125174	ortholog_one2one	92.0962	91.9382	100	55.84	0.0389	0.6587	1
MGP_PahariEiJ_G0031018	9	45362669	45365273	ENSPTRG00000010230	19	2303454	2306956	ortholog_one2one	79.5918	17.1053	100		0.1146	1.6835	0
MGP_PahariEiJ_G0023301	20	47364988	47474774	ENSPTRG00000002093	1	209053707	209269226	ortholog_one2one	96.1404	95.1389	100	36.29	0.0188	0.8908	1
MGP_PahariEiJ_G0029055	6	91694804	91723544	ENSPTRG00000000246	1	16246933	16302380	ortholog_one2one	74.9249	75.264	100		0.1378	0.8145	1
MGP_PahariEiJ_G0014310	1	133391565	133459596	ENSPTRG00000021018	9	49098701	49170463	ortholog_one2one	69.0323	59.7765	100	95.33	0.2782	0.9298	1
MGP_PahariEiJ_G0024812	3	15894915	15908256												
MGP_PahariEiJ_G0021242	19	22697712	22701807	ENSPTRG00000029154	19	7908267	7909946	ortholog_one2one	81.1189	83.0054	100		0.0855	1.0593	1
MGP_PahariEiJ_G0026220	3	162445987	162450699	ENSPTRG00000013704	20	64394834	64401602	ortholog_one2many	96.8059	96.8059	100	17.16	0.0146	0.7489	1
MGP_PahariEiJ_G0025971	3	137645400	137727643	ENSPTRG00000013418	20	36007862	36122377	ortholog_one2one	96.3218	96.3218	100	99.83	0.0193	0.3157	1
MGP_PahariEiJ_G0022039	2	61167188	61178618												
MGP_PahariEiJ_G0029325	7	2287683	2320468	ENSPTRG00000023470	2A	26943515	27005560	ortholog_one2one	73.838	75.1351	100	100.00	0.153	0.9368	1
MGP_PahariEiJ_G0016347	12	25352712	25364039	ENSPTRG00000030017	3	198693190	198694827	ortholog_one2one	67.6417	67.8899	100	95.01	0.1961	1.1806	1
MGP_PahariEiJ_G0017001	13	44859292	44888893	ENSPTRG00000015960	4	25652789	25697693	ortholog_one2one	79.9574	77.8008	100	69.61	0.112	0.4981	1
MGP_PahariEiJ_G0018030	14	52543539	52572840	ENSPTRG00000009044	17	20933975	20973455	ortholog_one2one	81.7238	81.134	75		0.1041	0.4895	1
MGP_PahariEiJ_G0024790	3	14193067	14224361	ENSPTRG00000022942	9	111712472	111749809	ortholog_one2one	70.5279	67.2257	100	48.73	0.1902	0.7724	1
MGP_PahariEiJ_G0027248	5	5656095	5732532	ENSPTRG00000018329	6	72852943	72939459	ortholog_one2one	90.8795	90.8795	100	51.51	0.052	0.4433	1
MGP_PahariEiJ_G0018141	14	63153204	63156295												
MGP_PahariEiJ_G0024443	23	27083081	27088318	ENSPTRG00000019528	7	104380379	104387414	ortholog_one2many	90.8108	90.8108	100		0.0401	0.8546	1
MGP_PahariEiJ_G0024443	23	27083081	27088318	ENSPTRG00000046790	KV420964.1	490200	497233	ortholog_one2many	90.8108	90.8108	100		0.0401	0.8546	1
MGP_PahariEiJ_G0018563	14	83338156	83361624	ENSPTRG00000009665	17	75511656	75545216	ortholog_one2one	88.6536	88.7879	100	100.00	0.0613	0.687	1
MGP_PahariEiJ_G0028024	5	136665278	136720601	ENSPTRG00000052083	1	148071044	148074358	ortholog_one2one	9.51351	65.6716	0		0.2427	0.6986	0
MGP_PahariEiJ_G0023315	20	48013772	48051881	ENSPTRG00000002110	1	210374834	210435914	ortholog_one2one	91.7073	44.1315	100	54.46	0.0509	0.3048	0
MGP_PahariEiJ_G0026958	4	97588234	97593677	ENSPTRG00000044359	6	114639644	114640297	ortholog_one2many	69.7248	77.551	0		0.1188	0.6639	0
MGP_PahariEiJ_G0026958	4	97588234	97593677	ENSPTRG00000050199	1	126478965	126481817	ortholog_one2many	31.6514	69.697	0		0.2271	1.4013	0
MGP_PahariEiJ_G0027954	5	126906007	126915619	ENSPTRG00000043818	9	35692104	35693223	ortholog_one2many	78.7313	60.114	0		0.0767	0.5655	0
MGP_PahariEiJ_G0027954	5	126906007	126915619	ENSPTRG00000001751	1	160939114	160945915	ortholog_one2many	94.7761	68.0965	100	77.87	0.0265	0.5296	1
MGP_PahariEiJ_G0021424	19	48427400	48447661	ENSPTRG00000020151	8	33179832	33199284	ortholog_one2one	96.7533	96.129	100		0.0153	0.4221	1
MGP_PahariEiJ_G0019183	15	77701345	77705550	ENSPTRG00000010110	18	71879338	71889696	ortholog_one2one	69.7095	67.7419	75		0.1969	0.5078	1
MGP_PahariEiJ_G0025926	3	135523527	135571217	ENSPTRG00000013372	20	33478038	33531764	ortholog_one2one	96.423	96.5732	100	65.87	0.0158	0.4212	1
MGP_PahariEiJ_G0031670	X	59848850	59957721	ENSPTRG00000022365	X	150088855	150242054	ortholog_one2many	60.7056	50.7114	50	25.41	0.2456	0.6172	0
MGP_PahariEiJ_G0031670	X	59848850	59957721	ENSPTRG00000044895	KV421457.1	20104	133430	ortholog_one2many	61.1922	69.6676	0	75.16	0.1759	0.5668	1
MGP_PahariEiJ_G0024602	23	37358174	37364092	ENSPTRG00000005736	13	12623386	12628253	ortholog_one2one	85.9155	86.2191	100	49.50	0.0686	1.1157	1
MGP_PahariEiJ_G0029753	7	82595466	82612703	ENSPTRG00000006586	14	62254821	62290415	ortholog_one2one	83.0334	83.0334	100		0.0937	0.4986	1
MGP_PahariEiJ_G0019684	16	63538645	63540460												
MGP_PahariEiJ_G0025661	3	106006595	106010823	ENSPTRG00000007035	15	25981650	25999652	ortholog_one2one	56.6265	35.6061	100	70.83	0.4009	0.7042	0
MGP_PahariEiJ_G0019312	16	24448623	24449576	ENSPTRG00000017886	6	29284994	29285956	ortholog_one2many	82.8383	78.4375	75		0.0865	0.5072	1
MGP_PahariEiJ_G0023088	20	29065782	29112081	ENSPTRG00000008235	16	58438401	58515503	ortholog_one2one	97.962	99.1747	100	100.00	0.0038	0.3699	1
MGP_PahariEiJ_G0019736	17	1633827	1738706	ENSPTRG00000045973	8	99965269	100085828	ortholog_one2one	84.3342	84.3342	100	100.00	0.0829	0.3896	1
MGP_PahariEiJ_G0015370	10	81300608	81330562	ENSPTRG00000018387	6	87111646	87191921	ortholog_one2one	87.9227	88.7805	100		0.0623	0.4803	1
MGP_PahariEiJ_G0013632	1	91896248	92236198	ENSPTRG00000007895	16	23269821	23653385	ortholog_one2one	98.8113	98.8113	100	50.97	0.0053	0.4318	1
MGP_PahariEiJ_G0028207	5	152496853	152591967	ENSPTRG00000002051	1	205669334	205776823	ortholog_one2one	75.4184	76.2156	100	90.33	0.1294	0.609	1
MGP_PahariEiJ_G0032069	X	137490689	137643714	ENSPTRG00000052293	X	20209200	20320992	ortholog_one2one	99.8649	99.8649	75	64.13	0.0006	0.2584	1
MGP_PahariEiJ_G0021715	2	901088	917337	ENSPTRG00000047976	KV420888.1	4451966	4472824	ortholog_one2many	90.6561	89.5874	50		0.0462	0.5028	0
MGP_PahariEiJ_G0021715	2	901088	917337	ENSPTRG00000019391	7	94974348	94995208	ortholog_one2many	90.6561	89.5874	50		0.0462	0.5028	0
MGP_PahariEiJ_G0021715	2	901088	917337	ENSPTRG00000045489	13	13453271	13454943	ortholog_one2many	70.3777	78.1457	0		0.1254	0.7402	0
MGP_PahariEiJ_G0021715	2	901088	917337	ENSPTRG00000046576	3	84409409	84410935	ortholog_one2many	81.7097	84.5679	0		0.0737	0.5385	0
MGP_PahariEiJ_G0031190	9	49732415	49743923	ENSPTRG00000005130	12	32364045	32385005	ortholog_one2one	75.8523	75.8523	100	100.00	0.142	0.6182	1
MGP_PahariEiJ_G0020891	18	46069295	46076425	ENSPTRG00000011851	2A	39526366	39534245	ortholog_one2one	97.8992	97.8992	100	100.00	0.008	0.2959	1
MGP_PahariEiJ_G0013729	1	97278315	97297900	ENSPTRG00000047467	16	29891261	29909631	ortholog_one2one	87.8472	91.0072	100	100.00	0.07	0.7308	1
MGP_PahariEiJ_G0030483	8	60383105	60469375	ENSPTRG00000047037	8	22684237	22763289	ortholog_one2one	79.768	83.1989	100	24.39	0.0905	0.8939	1
MGP_PahariEiJ_G0028105	5	143860116	143875102	ENSPTRG00000001569	1	139274426	139291970	ortholog_one2one	95.4545	95.4545	100	32.00	0.0244	0.3903	1
MGP_PahariEiJ_G0026604	4	78849300	78855124	ENSPTRG00000052088	KV420728.1	84646	88224	ortholog_one2many	77.7228	77.3399	75		0.1449	0.5103	1
MGP_PahariEiJ_G0026604	4	78849300	78855124	ENSPTRG00000001455	1	134423023	134426601	ortholog_one2many	77.7228	77.3399	100	94.67	0.1449	0.5103	1
MGP_PahariEiJ_G0031914	X	107295181	107296786												
MGP_PahariEiJ_G0028723	6	70367767	70383914	ENSPTRG00000000617	1	42198478	42218120	ortholog_one2one	82.51	77.5408	75		0.1053	0.6006	1
MGP_PahariEiJ_G0014529	1	157883749	157926190	ENSPTRG00000045593	10	104130753	104157232	ortholog_one2one	73.6264	88.7417	100	50.00	0.081	0.4245	1
MGP_PahariEiJ_G0030104	8	23444471	23458283	ENSPTRG00000048630	5	139508021	139509880	ortholog_many2many	65.2244	74.954	25		0.1548	0.4934	0
MGP_PahariEiJ_G0030104	8	23444471	23458283	ENSPTRG00000046350	4	149323725	149325601	ortholog_many2many	55.9295	68.9723	25		0.216	0.5547	0
MGP_PahariEiJ_G0030104	8	23444471	23458283	ENSPTRG00000002496	10	50340987	50362465	ortholog_many2many	79.0064	75.8462	75	96.94	0.1166	0.4416	1
MGP_PahariEiJ_G0022050	2	61691921	61706565	ENSPTRG00000019811	7	148131831	148149579	ortholog_one2many	87.6152	87.7049	100	60.32	0.0695	0.5382	1
MGP_PahariEiJ_G0022050	2	61691921	61706565	ENSPTRG00000044478	KV420904.1	161111	178859	ortholog_one2many	87.6152	87.7049	100	77.75	0.0695	0.5382	1
MGP_PahariEiJ_G0025575	3	102529215	102553251	ENSPTRG00000006926	15	21164059	21199026	ortholog_one2one	89.0855	88.8235	100	100.00	0.0827	0.4978	1
MGP_PahariEiJ_G0017835	14	41569746	41574055												
MGP_PahariEiJ_G0028548	6	52891476	52893343												
MGP_PahariEiJ_G0027290	5	17334612	17351515	ENSPTRG00000043584	KV420771.1	20905	27943	ortholog_one2many	93.617	94.6237	25	54.03	0.0348	0.7809	0
MGP_PahariEiJ_G0027290	5	17334612	17351515	ENSPTRG00000012258	2A	96507903	96516057	ortholog_one2many	98.9362	98.9362	75	55.88	0.0047	0.6954	1
MGP_PahariEiJ_G0029812	7	97633099	97650093	ENSPTRG00000006673	14	79174333	79204643	ortholog_one2one	78.7209	78.8126	100	100.00	0.1242	0.5609	1
MGP_PahariEiJ_G0030266	8	43659105	43663929	ENSPTRG00000047914	14	5398936	5399835	ortholog_one2many	85.1613	88	100	43.49	0.0727	0.459	1
MGP_PahariEiJ_G0022981	20	17557393	17630204												
MGP_PahariEiJ_G0016901	13	27073422	27090597	ENSPTRG00000015832	4	1960646	1980950	ortholog_one2one	82.1818	83.0882	100		0.1008	0.8119	1
MGP_PahariEiJ_G0031401	9	89909261	89960890	ENSPTRG00000005396	12	109956067	110058004	ortholog_one2one	92.4342	95.9044	100	84.31	0.0199	0.4943	1
MGP_PahariEiJ_G0019351	16	25348865	25349389	ENSPTRG00000045582	6	26581879	26582271	ortholog_one2many	100	100	0		0	0	0
MGP_PahariEiJ_G0015877	11	26742165	27006586	ENSPTRG00000017002	5	39096853	39405301	ortholog_one2one	83.794	83.375	100	61.32	0.0887	0.6505	1
MGP_PahariEiJ_G0031530	X	28230665	28265368	ENSPTRG00000022217	X	118567380	118610793	ortholog_one2one	79.9469	79.4195	75	100.00	0.1176	0.4859	1
MGP_PahariEiJ_G0015183	10	56295269	56341249	ENSPTRG00000007231	15	51028023	51078381	ortholog_one2one	98.4674	98.5934	75	99.42	0.0086	0.4942	1
MGP_PahariEiJ_G0023766	21	42916231	42916753												
MGP_PahariEiJ_G0030795	9	27596954	27641812	ENSPTRG00000002575	10	70524184	70584173	ortholog_one2one	92.1769	92.1769	100	17.27	0.0364	0.7093	1
MGP_PahariEiJ_G0029823	7	97955115	97964984	ENSPTRG00000023666	14	79534200	79546698	ortholog_one2many	66.1017	65.311	75		0.2226	0.8303	1
MGP_PahariEiJ_G0015761	11	498913	510320	ENSPTRG00000050668	19	55660384	55681756	ortholog_one2many	48.0249	47.6289	25		0.4231	1.3154	0
MGP_PahariEiJ_G0015667	10	112248578	112287190	ENSPTRG00000014758	3	39099580	39177152	ortholog_one2one	86.0687	84.1418	50	52.56	0.0709	0.4886	0
MGP_PahariEiJ_G0031285	9	64154968	64177475	ENSPTRG00000005236	12	77663597	77705504	ortholog_one2one	63.9498	57.1429	100		0.2751	0.7618	1
MGP_PahariEiJ_G0018074	14	55685102	55688881	ENSPTRG00000049077	17	57281030	57286184	ortholog_one2one	100	100	100	100.00	0	0	1
MGP_PahariEiJ_G0022738	2	148997447	149236653	ENSPTRG00000004699	12	12206484	12455679	ortholog_one2one	94.2675	32.7434	75	72.41	0.0268	0.3376	0
MGP_PahariEiJ_G0021002	19	1786653	1808007	ENSPTRG00000011509	19	57856298	57875700	ortholog_one2one	73.8095	75.6098	100	100.00	0.1422	1.0475	1
MGP_PahariEiJ_G0021077	19	11497537	11523219	ENSPTRG00000011212	19	49648782	49701184	ortholog_one2one	74.3571	74.6863	100	81.74	0.151	0.8564	1
MGP_PahariEiJ_G0018033	14	52651296	52789696	ENSPTRG00000009483	17	59471942	59495902	ortholog_one2many	32.5641	91.2029	75	6.16	0.0471	0.4781	0
MGP_PahariEiJ_G0018033	14	52651296	52789696	ENSPTRG00000008624	17	5362148	5404785	ortholog_one2many	56.3462	63.4657	0	6.16	0.2818	0.7911	0
MGP_PahariEiJ_G0024739	3	12690125	12718005	ENSPTRG00000021578	9	115255489	115295976	ortholog_one2one	85.6299	86.8263	100	31.31	0.0678	0.8693	1
MGP_PahariEiJ_G0023134	20	30703033	30788192	ENSPTRG00000008283	16	60500119	60645575	ortholog_one2one	92.4419	92.4419	100	89.00	0.0373	0.2982	1
MGP_PahariEiJ_G0019870	17	38674240	38742986	ENSPTRG00000020628	8	143863069	143910550	ortholog_one2one	82.976	81.335	100	100.00	0.076	0.9255	1
MGP_PahariEiJ_G0022135	2	70817630	70819695	ENSPTRG00000048614	KV420913.1	196775	199108	ortholog_one2many	73.3333	65.3125	100		0.1706	0.6793	1
MGP_PahariEiJ_G0022135	2	70817630	70819695	ENSPTRG00000023597	7	26303240	26305573	ortholog_one2many	73.3333	65.3125	100		0.1706	0.6793	1
MGP_PahariEiJ_G0027836	5	107616636	107626207	ENSPTRG00000001883	1	183047785	183059095	ortholog_one2one	70.8955	70.197	100		0.1771	0.6712	1
MGP_PahariEiJ_G0014785	10	21818762	21863893	ENSPTRG00000004499	11	135022545	135070431	ortholog_one2one	76.8405	78.7736	75	53.63	0.134	0.6276	1
MGP_PahariEiJ_G0024454	23	27406045	27412918	ENSPTRG00000019514	7	103931001	103937992	ortholog_one2one	82.2476	81.8476	100	100.00	0.0973	0.8366	1
MGP_PahariEiJ_G0013542	1	80907272	80919391	ENSPTRG00000003362	11	10671561	10683718	ortholog_one2one	97.0199	95.5435	100		0.011	0.2069	1
MGP_PahariEiJ_G0014291	1	128445758	128612655	ENSPTRG00000021042	9	54671578	54896602	ortholog_one2one	98.0282	98.0282	50	26.19	0.0101	0.5136	0
MGP_PahariEiJ_G0018704	15	272922	278909	ENSPTRG00000002389	10	29644643	29650278	ortholog_one2one	92.3077	92.3077	25	100.00	0.0315	0.5774	1
MGP_PahariEiJ_G0022646	2	141622255	141625124	ENSPTRG00000004563	12	5288104	5289912	ortholog_one2one	87.2093	87.2093	100	100.00	0.0655	0.9368	1
MGP_PahariEiJ_G0017221	13	87365226	87472002	ENSPTRG00000016212	4	49257134	49386560	ortholog_one2one	96.3255	96.3255	100	58.14	0.0177	0.612	1
MGP_PahariEiJ_G0027134	4	126231287	126399006	ENSPTRG00000016300	4	101126979	101304930	ortholog_one2one	90.4059	91.4179	100	70.91	0.0652	0.4837	1
MGP_PahariEiJ_G0024980	3	25938329	25960695	ENSPTRG00000021357	9	102554276	102580563	ortholog_one2one	93.29	93.4924	100	54.88	0.0304	0.8319	1
MGP_PahariEiJ_G0019867	17	38221954	38303827	ENSPTRG00000020622	8	143173608	143230308	ortholog_one2one	98.0233	96.0137	100	59.12	0.0109	0.6271	1
MGP_PahariEiJ_G0025714	3	111307709	111348395	ENSPTRG00000051635	2A	109301687	109350273	ortholog_one2one	87.2449	86.3636	100	71.67	0.0585	0.2615	1
MGP_PahariEiJ_G0026677	4	80758482	80834769	ENSPTRG00000001364	1	131874337	131896584	ortholog_one2one	98.4823	98.4823	100	14.54	0.0071	0.2571	1
MGP_PahariEiJ_G0015567	10	102061723	102079397	ENSPTRG00000014903	3	50053930	50071150	ortholog_one2one	90.4573	80.8171	100	91.37	0.0511	0.7408	1
MGP_PahariEiJ_G0023447	21	16571822	16586673												
MGP_PahariEiJ_G0020587	18	5996827	5997819												
MGP_PahariEiJ_G0020395	18	525202	542495	ENSPTRG00000010632	19	16802654	16829146	ortholog_one2many	73.7548	67.3077	25		0.1645	0.9378	0
MGP_PahariEiJ_G0029642	7	74272777	74284363	ENSPTRG00000006466	14	51963289	51974570	ortholog_one2one	89.8936	89.8936	100	87.86	0.0479	0.4696	1
MGP_PahariEiJ_G0017175	13	79531901	79533685	ENSPTRG00000016161	4	56461365	56465774	ortholog_one2many	60.4167	54.2056	25	50.00	0.2705	0.7966	0
MGP_PahariEiJ_G0024966	3	24505096	24506025												
MGP_PahariEiJ_G0022174	2	75397680	75445573	ENSPTRG00000019066	7	32111033	32160417	ortholog_one2one	93.8596	85.8748	50	85.98	0.032	0.4965	1
MGP_PahariEiJ_G0028784	6	75926033	75930700	ENSPTRG00000000557	1	37172228	37177960	ortholog_one2one	85	65.5647	100	100.00	0.0802	0.5286	1
MGP_PahariEiJ_G0014740	10	16862018	16864841	ENSPTRG00000010484	19	11412008	11415869	ortholog_one2one	93.8326	93.8326	100	100.00	0.0276	1.0785	1
MGP_PahariEiJ_G0026742	4	83498894	83522470	ENSPTRG00000001313	1	130392129	130404115	ortholog_one2one	41.3712	7.32218	75	100.00	0.6794	1.3433	0
MGP_PahariEiJ_G0023700	21	28974472	29067238	ENSPTRG00000018711	6	155343937	155474765	ortholog_one2one	58.8166	55.8427	100	98.69	0.31	1.1012	1
MGP_PahariEiJ_G0020195	17	58039193	58053655	ENSPTRG00000004838	12	47743511	47758823	ortholog_one2one	95.3917	95.3917	75	83.62	0.0223	0.4683	1
MGP_PahariEiJ_G0017322	14	1404635	1467526	ENSPTRG00000044878	5	172774097	172852360	ortholog_one2one	95.2991	95.2991	75		0.0226	0.5243	1
MGP_PahariEiJ_G0018805	15	27200514	27284076	ENSPTRG00000012431	2B	14107299	14184399	ortholog_one2one	81.4477	63.2798	75	55.00	0.0983	0.918	1
MGP_PahariEiJ_G0024563	23	34000588	34052300	ENSPTRG00000018921	7	5830077	5871215	ortholog_one2many	69.9085	70.2299	75	29.47	0.1848	1.0092	1
MGP_PahariEiJ_G0024563	23	34000588	34052300	ENSPTRG00000051187	7	5064567	5105888	ortholog_one2many	69.7941	69.6347	75	79.47	0.1855	1.0191	1
MGP_PahariEiJ_G0021043	19	3956735	3963622	ENSPTRG00000050288	2A	94263544	94276040	ortholog_one2many	31.25	24.9042	0		0.7542	2.4031	0
MGP_PahariEiJ_G0026726	4	83080893	83095428												
MGP_PahariEiJ_G0015571	10	102265676	102291573	ENSPTRG00000014897	3	49736047	49766967	ortholog_one2one	91.9643	85.6549	100	100.00	0.0154	0.3874	1
MGP_PahariEiJ_G0027336	5	23592164	23608715	ENSPTRG00000012314	2A	104421563	104433205	ortholog_one2one	87.069	87.069	100	100.00	0.0686	0.4535	1
MGP_PahariEiJ_G0028225	5	153709437	153711256												
MGP_PahariEiJ_G0019153	15	70953067	71047292	ENSPTRG00000009989	18	43094561	43214296	ortholog_one2one	84.2851	82.9136	75	100.00	0.0929	0.5091	1
MGP_PahariEiJ_G0016130	12	1397790	1438962	ENSPTRG00000007733	16	5281872	5345543	ortholog_one2one	88.0747	88.0747	100	47.81	0.0644	0.8714	1
MGP_PahariEiJ_G0023420	21	13232245	13240628	ENSPTRG00000011395	19	53968751	53969803	ortholog_one2one	71.6253	74.2857	100	18.31			1
MGP_PahariEiJ_G0013089	1	47835909	48687224	ENSPTRG00000007416	15	66756286	67734697	ortholog_one2one	72.5225	43.5527	100	66.22	0.1747	0.619	0
MGP_PahariEiJ_G0019771	17	6972474	6979294												
MGP_PahariEiJ_G0020845	18	37797005	37797591												
MGP_PahariEiJ_G0029852	7	101526438	101527442												
MGP_PahariEiJ_G0022860	20	5124801	5141463	ENSPTRG00000016478	4	147770388	147801904	ortholog_one2many	23.3533	26.1745	100		1.0377	2.476	0
MGP_PahariEiJ_G0022860	20	5124801	5141463	ENSPTRG00000034083	4	147547404	147573802	ortholog_one2many	17.3653	23.9669	75		1.1143	3.143	0
MGP_PahariEiJ_G0022860	20	5124801	5141463	ENSPTRG00000047026	4	147658224	147662023	ortholog_one2many	21.5569	29.0323	75		1.0348	2.0852	0
MGP_PahariEiJ_G0022860	20	5124801	5141463	ENSPTRG00000038865	4	147298918	147457005	ortholog_one2many	8.38323	17.7215	75		1.5012	13.2098	0
MGP_PahariEiJ_G0028231	5	154430381	154437554	ENSPTRG00000002023	1	203135514	203145691	ortholog_one2many	84.8297	84.8297	50		0.0884	0.632	0
MGP_PahariEiJ_G0025367	3	75268698	75296081												
MGP_PahariEiJ_G0023175	20	34809396	34881237	ENSPTRG00000008351	16	65847386	65959641	ortholog_one2one	94.3605	96.2012	100	18.96	0.0195	0.5819	1
MGP_PahariEiJ_G0026344	4	24661134	25248704	ENSPTRG00000015601	3	172768150	173348334	ortholog_one2one	93.2188	83.8211	50	66.44	0.0329	0.3355	0
MGP_PahariEiJ_G0018439	14	73401301	73467353	ENSPTRG00000009518	17	63096980	63171547	ortholog_one2one	96.8051	92.2374	100	77.14	0.0147	0.4208	1
MGP_PahariEiJ_G0026337	4	22685564	22715176	ENSPTRG00000015628	3	175570000	175583313	ortholog_one2one	77.4869	76.2887	100	100.00	0.126	0.5932	1
MGP_PahariEiJ_G0017799	14	40018800	40021226	ENSPTRG00000008644	17	6870688	6873051	ortholog_one2one	81.3008	81.3008	100		0.1166	0.4673	1
MGP_PahariEiJ_G0028343	6	3601615	3863338	ENSPTRG00000021197	9	78781663	79077295	ortholog_one2one	95.1128	77.8462	100	34.72	0.0232	0.3791	1
MGP_PahariEiJ_G0019334	16	25016439	25017415												
MGP_PahariEiJ_G0030899	9	42314493	42336278	ENSPTRG00000013990	21	31324441	31357383	ortholog_one2one	100	100	25	34.42	0	0	0
MGP_PahariEiJ_G0015890	11	28269421	28291865	ENSPTRG00000016988	5	41150544	41191068	ortholog_one2one	70.8647	67.684	75	100.00			1
MGP_PahariEiJ_G0026420	4	44797229	45210634	ENSPTRG00000016459	4	143041475	143479376	ortholog_one2one	86.1185	85.8907	50	72.89	0.0601	0.5588	0
MGP_PahariEiJ_G0020905	18	48879818	48889455	ENSPTRG00000011862	2A	42987095	42996510	ortholog_one2one	81.5041	86.9848	100	75.70	0.0568	0.5871	1
MGP_PahariEiJ_G0020653	18	13800692	13839246	ENSPTRG00000018204	6	44031413	44085141	ortholog_one2one	87.8738	87.8738	100	44.10	0.0652	0.4387	1
MGP_PahariEiJ_G0025294	3	72927102	72928034	ENSPTRG00000003614	11	55529664	55530596	ortholog_one2many	78.3871	78.3871	50		0.133	1.0124	0
MGP_PahariEiJ_G0017102	13	67218198	67234160	ENSPTRG00000049352	7	148302711	148304366	ortholog_one2one	65.4118	75.3388	0		0.114	0.6753	0
MGP_PahariEiJ_G0026778	4	85442701	85455028												
MGP_PahariEiJ_G0022263	2	99184698	99237616	ENSPTRG00000012107	2A	77011944	77040076	ortholog_one2one	83.3333	85.5263	100	33.13	0.0635	1.0078	1
MGP_PahariEiJ_G0017369	14	13140805	13531677	ENSPTRG00000017477	5	159032828	159434256	ortholog_one2one	99.8311	100	50	100.00	0	0	1
MGP_PahariEiJ_G0025725	3	112252429	112282708	ENSPTRG00000012365	2A	110598197	110641729	ortholog_one2one	95.4907	95.4907	100	98.24	0.0264	0.4403	1
MGP_PahariEiJ_G0022221	2	89306658	89310843	ENSPTRG00000012159	2A	88498600	88506537	ortholog_one2one	48.1928	51.0638	100	100.00	0.3692	0.9529	0
MGP_PahariEiJ_G0012795	1	4041379	4068018	ENSPTRG00000010824	19	36943176	36973689	ortholog_one2one	92.2545	82.1429	100	100.00	0.0352	0.8976	1
MGP_PahariEiJ_G0020541	18	3955502	3958509												
MGP_PahariEiJ_G0023985	22	38888233	39242062	ENSPTRG00000018426	6	93138049	93295241	ortholog_one2one	89.6305	77.2867	100	20.64	0.0522	0.4928	1
MGP_PahariEiJ_G0016447	12	33538260	33572332	ENSPTRG00000015253	3	122579173	122613459	ortholog_one2one	95.4733	95.082	100	23.00	0.0241	0.3621	1
MGP_PahariEiJ_G0014508	1	156936912	157018120	ENSPTRG00000048959	10	103059672	103145145	ortholog_one2many	67.148	90.2913	100	100.00	0.0488	0.4512	1
MGP_PahariEiJ_G0014508	1	156936912	157018120	ENSPTRG00000045141	22	9337405	9338628	ortholog_one2many	47.1119	76.3158	0		0.1362	0.4634	0
MGP_PahariEiJ_G0024916	3	20507603	20539638	ENSPTRG00000021384	9	105197015	105232499	ortholog_one2one	95.5375	95.5375	75	65.00	0.0217	0.7356	1
